date,swe,latitude,longitude
1991-01-01,78.74,39.31042,-111.43297
1991-01-02,78.74,39.31042,-111.43297
1991-01-03,78.74,39.31042,-111.43297
1991-01-04,78.74,39.31042,-111.43297
1991-01-05,78.74,39.31042,-111.43297
1991-01-06,78.74,39.31042,-111.43297
1991-01-07,78.74,39.31042,-111.43297
1991-01-08,78.74,39.31042,-111.43297
1991-01-09,78.74,39.31042,-111.43297
1991-01-10,78.74,39.31042,-111.43297
1991-01-11,78.74,39.31042,-111.43297
1991-01-12,78.74,39.31042,-111.43297
1991-01-13,81.28,39.31042,-111.43297
1991-01-14,81.28,39.31042,-111.43297
1991-01-15,81.28,39.31042,-111.43297
1991-01-16,93.98,39.31042,-111.43297
1991-01-17,99.06,39.31042,-111.43297
1991-01-18,101.6,39.31042,-111.43297
1991-01-19,101.6,39.31042,-111.43297
1991-01-20,101.6,39.31042,-111.43297
1991-01-21,101.6,39.31042,-111.43297
1991-01-22,101.6,39.31042,-111.43297
1991-01-23,101.6,39.31042,-111.43297
1991-01-24,101.6,39.31042,-111.43297
1991-01-25,101.6,39.31042,-111.43297
1991-01-26,101.6,39.31042,-111.43297
1991-01-27,101.6,39.31042,-111.43297
1991-01-28,101.6,39.31042,-111.43297
1991-01-29,101.6,39.31042,-111.43297
1991-01-30,101.6,39.31042,-111.43297
1991-01-31,101.6,39.31042,-111.43297
1991-02-01,101.6,39.31042,-111.43297
1991-02-02,99.06,39.31042,-111.43297
1991-02-03,99.06,39.31042,-111.43297
1991-02-04,99.06,39.31042,-111.43297
1991-02-05,99.06,39.31042,-111.43297
1991-02-06,99.06,39.31042,-111.43297
1991-02-07,99.06,39.31042,-111.43297
1991-02-08,99.06,39.31042,-111.43297
1991-02-09,99.06,39.31042,-111.43297
1991-02-10,99.06,39.31042,-111.43297
1991-02-11,99.06,39.31042,-111.43297
1991-02-12,99.06,39.31042,-111.43297
1991-02-13,99.06,39.31042,-111.43297
1991-02-14,99.06,39.31042,-111.43297
1991-02-15,99.06,39.31042,-111.43297
1991-02-16,101.6,39.31042,-111.43297
1991-02-17,106.68,39.31042,-111.43297
1991-02-18,137.16,39.31042,-111.43297
1991-02-19,139.7,39.31042,-111.43297
1991-02-20,139.7,39.31042,-111.43297
1991-02-21,139.7,39.31042,-111.43297
1991-02-22,139.7,39.31042,-111.43297
1991-02-23,139.7,39.31042,-111.43297
1991-02-24,139.7,39.31042,-111.43297
1991-02-25,139.7,39.31042,-111.43297
1991-02-26,139.7,39.31042,-111.43297
1991-02-27,139.7,39.31042,-111.43297
1991-02-28,139.7,39.31042,-111.43297
1991-03-01,152.4,39.31042,-111.43297
1991-03-02,154.94,39.31042,-111.43297
1991-03-03,154.94,39.31042,-111.43297
1991-03-04,165.1,39.31042,-111.43297
1991-03-05,172.72,39.31042,-111.43297
1991-03-06,172.72,39.31042,-111.43297
1991-03-07,180.34,39.31042,-111.43297
1991-03-08,180.34,39.31042,-111.43297
1991-03-09,180.34,39.31042,-111.43297
1991-03-10,180.34,39.31042,-111.43297
1991-03-11,187.96,39.31042,-111.43297
1991-03-12,203.2,39.31042,-111.43297
1991-03-13,208.28,39.31042,-111.43297
1991-03-14,213.36,39.31042,-111.43297
1991-03-15,226.06,39.31042,-111.43297
1991-03-16,228.6,39.31042,-111.43297
1991-03-17,231.14,39.31042,-111.43297
1991-03-18,231.14,39.31042,-111.43297
1991-03-19,231.14,39.31042,-111.43297
1991-03-20,231.14,39.31042,-111.43297
1991-03-21,236.22,39.31042,-111.43297
1991-03-22,251.46,39.31042,-111.43297
1991-03-23,254.0,39.31042,-111.43297
1991-03-24,256.54,39.31042,-111.43297
1991-03-25,256.54,39.31042,-111.43297
1991-03-26,264.16,39.31042,-111.43297
1991-03-27,269.24,39.31042,-111.43297
1991-03-28,269.24,39.31042,-111.43297
1991-03-29,269.24,39.31042,-111.43297
1991-03-30,269.24,39.31042,-111.43297
1991-03-31,269.24,39.31042,-111.43297
1991-04-01,269.24,39.31042,-111.43297
1991-04-02,274.32,39.31042,-111.43297
1991-04-03,279.4,39.31042,-111.43297
1991-04-04,274.32,39.31042,-111.43297
1991-04-05,274.32,39.31042,-111.43297
1991-04-06,266.7,39.31042,-111.43297
1991-04-07,259.08,39.31042,-111.43297
1991-04-08,254.0,39.31042,-111.43297
1991-04-09,254.0,39.31042,-111.43297
1991-04-10,254.0,39.31042,-111.43297
1991-04-11,279.4,39.31042,-111.43297
1991-04-12,284.48,39.31042,-111.43297
1991-04-13,287.02,39.31042,-111.43297
1991-04-14,292.1,39.31042,-111.43297
1991-04-15,284.48,39.31042,-111.43297
1991-04-16,279.4,39.31042,-111.43297
1991-04-17,279.4,39.31042,-111.43297
1991-04-18,276.86,39.31042,-111.43297
1991-04-19,276.86,39.31042,-111.43297
1991-04-20,276.86,39.31042,-111.43297
1991-04-21,276.86,39.31042,-111.43297
1991-04-22,276.86,39.31042,-111.43297
1991-04-23,276.86,39.31042,-111.43297
1991-04-24,279.4,39.31042,-111.43297
1991-04-25,279.4,39.31042,-111.43297
1991-04-26,299.72,39.31042,-111.43297
1991-04-27,302.26,39.31042,-111.43297
1991-04-28,317.5,39.31042,-111.43297
1991-04-29,317.5,39.31042,-111.43297
1991-04-30,330.2,39.31042,-111.43297
1991-05-01,330.2,39.31042,-111.43297
1991-05-02,330.2,39.31042,-111.43297
1991-05-03,332.74,39.31042,-111.43297
1991-05-04,342.9,39.31042,-111.43297
1991-05-05,347.98,39.31042,-111.43297
1991-05-06,347.98,39.31042,-111.43297
1991-05-07,355.6,39.31042,-111.43297
1991-05-08,355.6,39.31042,-111.43297
1991-05-09,353.06,39.31042,-111.43297
1991-05-10,347.98,39.31042,-111.43297
1991-05-11,347.98,39.31042,-111.43297
1991-05-12,347.98,39.31042,-111.43297
1991-05-13,347.98,39.31042,-111.43297
1991-05-14,347.98,39.31042,-111.43297
1991-05-15,350.52,39.31042,-111.43297
1991-05-16,350.52,39.31042,-111.43297
1991-05-17,337.82,39.31042,-111.43297
1991-05-18,314.96,39.31042,-111.43297
1991-05-19,294.64,39.31042,-111.43297
1991-05-20,271.78,39.31042,-111.43297
1991-05-21,248.92,39.31042,-111.43297
1991-05-22,226.06,39.31042,-111.43297
1991-05-23,208.28,39.31042,-111.43297
1991-05-24,190.5,39.31042,-111.43297
1991-05-25,167.64,39.31042,-111.43297
1991-05-26,152.4,39.31042,-111.43297
1991-05-27,119.38,39.31042,-111.43297
1991-05-28,96.52,39.31042,-111.43297
1991-05-29,68.58,39.31042,-111.43297
1991-05-30,45.72,39.31042,-111.43297
1991-05-31,48.26,39.31042,-111.43297
1991-06-01,83.82,39.31042,-111.43297
1991-06-02,81.28,39.31042,-111.43297
1991-06-03,78.74,39.31042,-111.43297
1991-06-04,50.8,39.31042,-111.43297
1991-06-05,30.48,39.31042,-111.43297
1991-06-06,15.24,39.31042,-111.43297
1991-06-07,5.08,39.31042,-111.43297
1991-06-08,0.0,39.31042,-111.43297
1991-06-09,0.0,39.31042,-111.43297
1991-06-10,0.0,39.31042,-111.43297
1991-06-11,0.0,39.31042,-111.43297
1991-06-12,0.0,39.31042,-111.43297
1991-06-13,0.0,39.31042,-111.43297
1991-06-14,0.0,39.31042,-111.43297
1991-06-15,0.0,39.31042,-111.43297
1991-06-16,0.0,39.31042,-111.43297
1991-06-17,0.0,39.31042,-111.43297
1991-06-18,0.0,39.31042,-111.43297
1991-06-19,0.0,39.31042,-111.43297
1991-06-20,0.0,39.31042,-111.43297
1991-06-21,0.0,39.31042,-111.43297
1991-06-22,0.0,39.31042,-111.43297
1991-06-23,0.0,39.31042,-111.43297
1991-06-24,0.0,39.31042,-111.43297
1991-06-25,0.0,39.31042,-111.43297
1991-06-26,0.0,39.31042,-111.43297
1991-06-27,0.0,39.31042,-111.43297
1991-06-28,0.0,39.31042,-111.43297
1991-06-29,0.0,39.31042,-111.43297
1991-06-30,0.0,39.31042,-111.43297
1991-07-01,0.0,39.31042,-111.43297
1991-07-02,0.0,39.31042,-111.43297
1991-07-03,0.0,39.31042,-111.43297
1991-07-04,0.0,39.31042,-111.43297
1991-07-05,0.0,39.31042,-111.43297
1991-07-06,0.0,39.31042,-111.43297
1991-07-07,0.0,39.31042,-111.43297
1991-07-08,0.0,39.31042,-111.43297
1991-07-09,0.0,39.31042,-111.43297
1991-07-10,0.0,39.31042,-111.43297
1991-07-11,0.0,39.31042,-111.43297
1991-07-12,0.0,39.31042,-111.43297
1991-07-13,0.0,39.31042,-111.43297
1991-07-14,0.0,39.31042,-111.43297
1991-07-15,0.0,39.31042,-111.43297
1991-07-16,0.0,39.31042,-111.43297
1991-07-17,0.0,39.31042,-111.43297
1991-07-18,0.0,39.31042,-111.43297
1991-07-19,0.0,39.31042,-111.43297
1991-07-20,0.0,39.31042,-111.43297
1991-07-21,0.0,39.31042,-111.43297
1991-07-22,0.0,39.31042,-111.43297
1991-07-23,0.0,39.31042,-111.43297
1991-07-24,0.0,39.31042,-111.43297
1991-07-25,0.0,39.31042,-111.43297
1991-07-26,0.0,39.31042,-111.43297
1991-07-27,0.0,39.31042,-111.43297
1991-07-28,0.0,39.31042,-111.43297
1991-07-29,0.0,39.31042,-111.43297
1991-07-30,0.0,39.31042,-111.43297
1991-07-31,0.0,39.31042,-111.43297
1991-08-01,0.0,39.31042,-111.43297
1991-08-02,0.0,39.31042,-111.43297
1991-08-03,0.0,39.31042,-111.43297
1991-08-04,0.0,39.31042,-111.43297
1991-08-05,0.0,39.31042,-111.43297
1991-08-06,0.0,39.31042,-111.43297
1991-08-07,0.0,39.31042,-111.43297
1991-08-08,0.0,39.31042,-111.43297
1991-08-09,0.0,39.31042,-111.43297
1991-08-10,0.0,39.31042,-111.43297
1991-08-11,0.0,39.31042,-111.43297
1991-08-12,0.0,39.31042,-111.43297
1991-08-13,0.0,39.31042,-111.43297
1991-08-14,0.0,39.31042,-111.43297
1991-08-15,0.0,39.31042,-111.43297
1991-08-16,0.0,39.31042,-111.43297
1991-08-17,0.0,39.31042,-111.43297
1991-08-18,0.0,39.31042,-111.43297
1991-08-19,0.0,39.31042,-111.43297
1991-08-20,0.0,39.31042,-111.43297
1991-08-21,0.0,39.31042,-111.43297
1991-08-22,0.0,39.31042,-111.43297
1991-08-23,0.0,39.31042,-111.43297
1991-08-24,0.0,39.31042,-111.43297
1991-08-25,0.0,39.31042,-111.43297
1991-08-26,0.0,39.31042,-111.43297
1991-08-27,0.0,39.31042,-111.43297
1991-08-28,0.0,39.31042,-111.43297
1991-08-29,0.0,39.31042,-111.43297
1991-08-30,0.0,39.31042,-111.43297
1991-08-31,0.0,39.31042,-111.43297
1991-09-01,0.0,39.31042,-111.43297
1991-09-02,0.0,39.31042,-111.43297
1991-09-03,0.0,39.31042,-111.43297
1991-09-04,0.0,39.31042,-111.43297
1991-09-05,0.0,39.31042,-111.43297
1991-09-06,0.0,39.31042,-111.43297
1991-09-07,0.0,39.31042,-111.43297
1991-09-08,0.0,39.31042,-111.43297
1991-09-09,0.0,39.31042,-111.43297
1991-09-10,0.0,39.31042,-111.43297
1991-09-11,0.0,39.31042,-111.43297
1991-09-12,0.0,39.31042,-111.43297
1991-09-13,0.0,39.31042,-111.43297
1991-09-14,0.0,39.31042,-111.43297
1991-09-15,0.0,39.31042,-111.43297
1991-09-16,0.0,39.31042,-111.43297
1991-09-17,0.0,39.31042,-111.43297
1991-09-18,0.0,39.31042,-111.43297
1991-09-19,0.0,39.31042,-111.43297
1991-09-20,0.0,39.31042,-111.43297
1991-09-21,0.0,39.31042,-111.43297
1991-09-22,0.0,39.31042,-111.43297
1991-09-23,0.0,39.31042,-111.43297
1991-09-24,0.0,39.31042,-111.43297
1991-09-25,0.0,39.31042,-111.43297
1991-09-26,0.0,39.31042,-111.43297
1991-09-27,0.0,39.31042,-111.43297
1991-09-28,0.0,39.31042,-111.43297
1991-09-29,0.0,39.31042,-111.43297
1991-09-30,0.0,39.31042,-111.43297
1991-10-01,0.0,39.31042,-111.43297
1991-10-02,0.0,39.31042,-111.43297
1991-10-03,0.0,39.31042,-111.43297
1991-10-04,0.0,39.31042,-111.43297
1991-10-05,0.0,39.31042,-111.43297
1991-10-06,0.0,39.31042,-111.43297
1991-10-07,0.0,39.31042,-111.43297
1991-10-08,0.0,39.31042,-111.43297
1991-10-09,0.0,39.31042,-111.43297
1991-10-10,0.0,39.31042,-111.43297
1991-10-11,0.0,39.31042,-111.43297
1991-10-12,0.0,39.31042,-111.43297
1991-10-13,0.0,39.31042,-111.43297
1991-10-14,0.0,39.31042,-111.43297
1991-10-15,0.0,39.31042,-111.43297
1991-10-16,0.0,39.31042,-111.43297
1991-10-17,0.0,39.31042,-111.43297
1991-10-18,0.0,39.31042,-111.43297
1991-10-19,0.0,39.31042,-111.43297
1991-10-20,0.0,39.31042,-111.43297
1991-10-21,0.0,39.31042,-111.43297
1991-10-22,0.0,39.31042,-111.43297
1991-10-23,0.0,39.31042,-111.43297
1991-10-24,5.08,39.31042,-111.43297
1991-10-25,0.0,39.31042,-111.43297
1991-10-26,0.0,39.31042,-111.43297
1991-10-27,0.0,39.31042,-111.43297
1991-10-28,10.16,39.31042,-111.43297
1991-10-29,20.32,39.31042,-111.43297
1991-10-30,30.48,39.31042,-111.43297
1991-10-31,30.48,39.31042,-111.43297
