date,swe,latitude,longitude
1991-01-01,215.9,41.33087,-106.37558
1991-01-02,218.44,41.33087,-106.37558
1991-01-03,218.44,41.33087,-106.37558
1991-01-04,218.44,41.33087,-106.37558
1991-01-05,226.06,41.33087,-106.37558
1991-01-06,226.06,41.33087,-106.37558
1991-01-07,226.06,41.33087,-106.37558
1991-01-08,226.06,41.33087,-106.37558
1991-01-09,236.22,41.33087,-106.37558
1991-01-10,236.22,41.33087,-106.37558
1991-01-11,241.3,41.33087,-106.37558
1991-01-12,246.38,41.33087,-106.37558
1991-01-13,264.16,41.33087,-106.37558
1991-01-14,284.48,41.33087,-106.37558
1991-01-15,292.1,41.33087,-106.37558
1991-01-16,314.96,41.33087,-106.37558
1991-01-17,320.04,41.33087,-106.37558
1991-01-18,320.04,41.33087,-106.37558
1991-01-19,320.04,41.33087,-106.37558
1991-01-20,335.28,41.33087,-106.37558
1991-01-21,335.28,41.33087,-106.37558
1991-01-22,335.28,41.33087,-106.37558
1991-01-23,335.28,41.33087,-106.37558
1991-01-24,337.82,41.33087,-106.37558
1991-01-25,353.06,41.33087,-106.37558
1991-01-26,355.6,41.33087,-106.37558
1991-01-27,360.68,41.33087,-106.37558
1991-01-28,365.76,41.33087,-106.37558
1991-01-29,365.76,41.33087,-106.37558
1991-01-30,365.76,41.33087,-106.37558
1991-01-31,363.22,41.33087,-106.37558
1991-02-01,363.22,41.33087,-106.37558
1991-02-02,363.22,41.33087,-106.37558
1991-02-03,363.22,41.33087,-106.37558
1991-02-04,360.68,41.33087,-106.37558
1991-02-05,360.68,41.33087,-106.37558
1991-02-06,360.68,41.33087,-106.37558
1991-02-07,360.68,41.33087,-106.37558
1991-02-08,360.68,41.33087,-106.37558
1991-02-09,360.68,41.33087,-106.37558
1991-02-10,360.68,41.33087,-106.37558
1991-02-11,360.68,41.33087,-106.37558
1991-02-12,360.68,41.33087,-106.37558
1991-02-13,360.68,41.33087,-106.37558
1991-02-14,370.84,41.33087,-106.37558
1991-02-15,391.16,41.33087,-106.37558
1991-02-16,393.7,41.33087,-106.37558
1991-02-17,411.48,41.33087,-106.37558
1991-02-18,434.34,41.33087,-106.37558
1991-02-19,441.96,41.33087,-106.37558
1991-02-20,447.04,41.33087,-106.37558
1991-02-21,449.58,41.33087,-106.37558
1991-02-22,449.58,41.33087,-106.37558
1991-02-23,449.58,41.33087,-106.37558
1991-02-24,452.12,41.33087,-106.37558
1991-02-25,454.66,41.33087,-106.37558
1991-02-26,457.2,41.33087,-106.37558
1991-02-27,459.74,41.33087,-106.37558
1991-02-28,459.74,41.33087,-106.37558
1991-03-01,459.74,41.33087,-106.37558
1991-03-02,459.74,41.33087,-106.37558
1991-03-03,472.44,41.33087,-106.37558
1991-03-04,472.44,41.33087,-106.37558
1991-03-05,477.52,41.33087,-106.37558
1991-03-06,502.92,41.33087,-106.37558
1991-03-07,513.08,41.33087,-106.37558
1991-03-08,523.24,41.33087,-106.37558
1991-03-09,528.32,41.33087,-106.37558
1991-03-10,528.32,41.33087,-106.37558
1991-03-11,528.32,41.33087,-106.37558
1991-03-12,541.02,41.33087,-106.37558
1991-03-13,546.1,41.33087,-106.37558
1991-03-14,548.64,41.33087,-106.37558
1991-03-15,551.18,41.33087,-106.37558
1991-03-16,553.72,41.33087,-106.37558
1991-03-17,561.34,41.33087,-106.37558
1991-03-18,563.88,41.33087,-106.37558
1991-03-19,563.88,41.33087,-106.37558
1991-03-20,571.5,41.33087,-106.37558
1991-03-21,579.12,41.33087,-106.37558
1991-03-22,579.12,41.33087,-106.37558
1991-03-23,589.28,41.33087,-106.37558
1991-03-24,591.82,41.33087,-106.37558
1991-03-25,604.52,41.33087,-106.37558
1991-03-26,604.52,41.33087,-106.37558
1991-03-27,612.14,41.33087,-106.37558
1991-03-28,617.22,41.33087,-106.37558
1991-03-29,619.76,41.33087,-106.37558
1991-03-30,629.92,41.33087,-106.37558
1991-03-31,632.46,41.33087,-106.37558
1991-04-01,637.54,41.33087,-106.37558
1991-04-02,650.24,41.33087,-106.37558
1991-04-03,650.24,41.33087,-106.37558
1991-04-04,655.32,41.33087,-106.37558
1991-04-05,657.86,41.33087,-106.37558
1991-04-06,665.48,41.33087,-106.37558
1991-04-07,665.48,41.33087,-106.37558
1991-04-08,665.48,41.33087,-106.37558
1991-04-09,668.02,41.33087,-106.37558
1991-04-10,670.56,41.33087,-106.37558
1991-04-11,673.1,41.33087,-106.37558
1991-04-12,683.26,41.33087,-106.37558
1991-04-13,688.34,41.33087,-106.37558
1991-04-14,695.96,41.33087,-106.37558
1991-04-15,716.28,41.33087,-106.37558
1991-04-16,721.36,41.33087,-106.37558
1991-04-17,726.44,41.33087,-106.37558
1991-04-18,726.44,41.33087,-106.37558
1991-04-19,731.52,41.33087,-106.37558
1991-04-20,734.06,41.33087,-106.37558
1991-04-21,734.06,41.33087,-106.37558
