date,swe,latitude,longitude
1991-01-01,162.56,40.87498,-106.04675
1991-01-02,162.56,40.87498,-106.04675
1991-01-03,162.56,40.87498,-106.04675
1991-01-04,162.56,40.87498,-106.04675
1991-01-05,165.1,40.87498,-106.04675
1991-01-06,165.1,40.87498,-106.04675
1991-01-07,165.1,40.87498,-106.04675
1991-01-08,165.1,40.87498,-106.04675
1991-01-09,167.64,40.87498,-106.04675
1991-01-10,167.64,40.87498,-106.04675
1991-01-11,167.64,40.87498,-106.04675
1991-01-12,170.18,40.87498,-106.04675
1991-01-13,177.8,40.87498,-106.04675
1991-01-14,177.8,40.87498,-106.04675
1991-01-15,185.42,40.87498,-106.04675
1991-01-16,195.58,40.87498,-106.04675
1991-01-17,195.58,40.87498,-106.04675
1991-01-18,195.58,40.87498,-106.04675
1991-01-19,198.12,40.87498,-106.04675
1991-01-20,200.66,40.87498,-106.04675
1991-01-21,200.66,40.87498,-106.04675
1991-01-22,203.2,40.87498,-106.04675
1991-01-23,203.2,40.87498,-106.04675
1991-01-24,205.74,40.87498,-106.04675
1991-01-25,210.82,40.87498,-106.04675
1991-01-26,213.36,40.87498,-106.04675
1991-01-27,213.36,40.87498,-106.04675
1991-01-28,215.9,40.87498,-106.04675
1991-01-29,215.9,40.87498,-106.04675
1991-01-30,215.9,40.87498,-106.04675
1991-01-31,218.44,40.87498,-106.04675
1991-02-01,220.98,40.87498,-106.04675
1991-02-02,220.98,40.87498,-106.04675
1991-02-03,220.98,40.87498,-106.04675
1991-02-04,220.98,40.87498,-106.04675
1991-02-05,220.98,40.87498,-106.04675
1991-02-06,220.98,40.87498,-106.04675
1991-02-07,220.98,40.87498,-106.04675
1991-02-08,220.98,40.87498,-106.04675
1991-02-09,220.98,40.87498,-106.04675
1991-02-10,220.98,40.87498,-106.04675
1991-02-11,223.52,40.87498,-106.04675
1991-02-12,223.52,40.87498,-106.04675
1991-02-13,226.06,40.87498,-106.04675
1991-02-14,228.6,40.87498,-106.04675
1991-02-15,233.68,40.87498,-106.04675
1991-02-16,233.68,40.87498,-106.04675
1991-02-17,238.76,40.87498,-106.04675
1991-02-18,246.38,40.87498,-106.04675
1991-02-19,251.46,40.87498,-106.04675
1991-02-20,256.54,40.87498,-106.04675
1991-02-21,256.54,40.87498,-106.04675
1991-02-22,256.54,40.87498,-106.04675
1991-02-23,256.54,40.87498,-106.04675
1991-02-24,256.54,40.87498,-106.04675
1991-02-25,259.08,40.87498,-106.04675
1991-02-26,261.62,40.87498,-106.04675
1991-02-27,261.62,40.87498,-106.04675
1991-02-28,264.16,40.87498,-106.04675
1991-03-01,264.16,40.87498,-106.04675
1991-03-02,266.7,40.87498,-106.04675
1991-03-03,271.78,40.87498,-106.04675
1991-03-04,274.32,40.87498,-106.04675
1991-03-05,281.94,40.87498,-106.04675
1991-03-06,307.34,40.87498,-106.04675
1991-03-07,309.88,40.87498,-106.04675
1991-03-08,309.88,40.87498,-106.04675
1991-03-09,312.42,40.87498,-106.04675
1991-03-10,314.96,40.87498,-106.04675
1991-03-11,314.96,40.87498,-106.04675
1991-03-12,317.5,40.87498,-106.04675
1991-03-13,317.5,40.87498,-106.04675
1991-03-14,317.5,40.87498,-106.04675
1991-03-15,325.12,40.87498,-106.04675
1991-03-16,325.12,40.87498,-106.04675
1991-03-17,327.66,40.87498,-106.04675
1991-03-18,327.66,40.87498,-106.04675
1991-03-19,325.12,40.87498,-106.04675
1991-03-20,335.28,40.87498,-106.04675
1991-03-21,337.82,40.87498,-106.04675
1991-03-22,342.9,40.87498,-106.04675
1991-03-23,347.98,40.87498,-106.04675
1991-03-24,347.98,40.87498,-106.04675
1991-03-25,347.98,40.87498,-106.04675
1991-03-26,347.98,40.87498,-106.04675
1991-03-27,365.76,40.87498,-106.04675
1991-03-28,370.84,40.87498,-106.04675
1991-03-29,373.38,40.87498,-106.04675
1991-03-30,378.46,40.87498,-106.04675
1991-03-31,381.0,40.87498,-106.04675
1991-04-01,381.0,40.87498,-106.04675
1991-04-02,378.46,40.87498,-106.04675
1991-04-03,378.46,40.87498,-106.04675
1991-04-04,378.46,40.87498,-106.04675
1991-04-05,373.38,40.87498,-106.04675
1991-04-06,365.76,40.87498,-106.04675
1991-04-07,365.76,40.87498,-106.04675
1991-04-08,375.92,40.87498,-106.04675
1991-04-09,375.92,40.87498,-106.04675
1991-04-10,375.92,40.87498,-106.04675
1991-04-11,375.92,40.87498,-106.04675
1991-04-12,381.0,40.87498,-106.04675
1991-04-13,393.7,40.87498,-106.04675
1991-04-14,396.24,40.87498,-106.04675
1991-04-15,401.32,40.87498,-106.04675
1991-04-16,401.32,40.87498,-106.04675
1991-04-17,401.32,40.87498,-106.04675
1991-04-18,403.86,40.87498,-106.04675
1991-04-19,408.94,40.87498,-106.04675
1991-04-20,414.02,40.87498,-106.04675
1991-04-21,414.02,40.87498,-106.04675
1991-04-22,419.1,40.87498,-106.04675
1991-04-23,434.34,40.87498,-106.04675
1991-04-24,426.72,40.87498,-106.04675
1991-04-25,424.18,40.87498,-106.04675
1991-04-26,424.18,40.87498,-106.04675
1991-04-27,421.64,40.87498,-106.04675
1991-04-28,421.64,40.87498,-106.04675
1991-04-29,424.18,40.87498,-106.04675
1991-04-30,431.8,40.87498,-106.04675
1991-05-01,447.04,40.87498,-106.04675
1991-05-02,449.58,40.87498,-106.04675
1991-05-03,444.5,40.87498,-106.04675
1991-05-04,436.88,40.87498,-106.04675
1991-05-05,441.96,40.87498,-106.04675
1991-05-06,444.5,40.87498,-106.04675
1991-05-07,434.34,40.87498,-106.04675
1991-05-08,434.34,40.87498,-106.04675
1991-05-09,421.64,40.87498,-106.04675
1991-05-10,408.94,40.87498,-106.04675
1991-05-11,388.62,40.87498,-106.04675
1991-05-12,363.22,40.87498,-106.04675
1991-05-13,360.68,40.87498,-106.04675
1991-05-14,345.44,40.87498,-106.04675
1991-05-15,309.88,40.87498,-106.04675
1991-05-16,342.9,40.87498,-106.04675
1991-05-17,365.76,40.87498,-106.04675
1991-05-18,358.14,40.87498,-106.04675
1991-05-19,340.36,40.87498,-106.04675
1991-05-20,317.5,40.87498,-106.04675
1991-05-21,297.18,40.87498,-106.04675
1991-05-22,274.32,40.87498,-106.04675
1991-05-23,251.46,40.87498,-106.04675
1991-05-24,238.76,40.87498,-106.04675
1991-05-25,231.14,40.87498,-106.04675
1991-05-26,198.12,40.87498,-106.04675
1991-05-27,172.72,40.87498,-106.04675
1991-05-28,132.08,40.87498,-106.04675
1991-05-29,86.36,40.87498,-106.04675
1991-05-30,55.88,40.87498,-106.04675
1991-05-31,50.8,40.87498,-106.04675
1991-06-01,40.64,40.87498,-106.04675
1991-06-02,38.1,40.87498,-106.04675
1991-06-03,25.4,40.87498,-106.04675
1991-06-04,15.24,40.87498,-106.04675
1991-06-05,5.08,40.87498,-106.04675
1991-06-06,0.0,40.87498,-106.04675
1991-06-07,0.0,40.87498,-106.04675
1991-06-08,0.0,40.87498,-106.04675
1991-06-09,0.0,40.87498,-106.04675
1991-06-10,0.0,40.87498,-106.04675
1991-06-11,0.0,40.87498,-106.04675
1991-06-12,0.0,40.87498,-106.04675
1991-06-13,0.0,40.87498,-106.04675
1991-06-14,0.0,40.87498,-106.04675
1991-06-15,0.0,40.87498,-106.04675
1991-06-16,0.0,40.87498,-106.04675
1991-06-17,0.0,40.87498,-106.04675
1991-06-18,0.0,40.87498,-106.04675
1991-06-19,0.0,40.87498,-106.04675
1991-06-20,0.0,40.87498,-106.04675
1991-06-21,0.0,40.87498,-106.04675
1991-06-22,0.0,40.87498,-106.04675
1991-06-23,0.0,40.87498,-106.04675
1991-06-24,0.0,40.87498,-106.04675
1991-06-25,0.0,40.87498,-106.04675
1991-06-26,0.0,40.87498,-106.04675
1991-06-27,0.0,40.87498,-106.04675
1991-06-28,0.0,40.87498,-106.04675
1991-06-29,0.0,40.87498,-106.04675
1991-06-30,0.0,40.87498,-106.04675
1991-07-01,0.0,40.87498,-106.04675
1991-07-02,0.0,40.87498,-106.04675
1991-07-03,0.0,40.87498,-106.04675
1991-07-04,0.0,40.87498,-106.04675
1991-07-05,0.0,40.87498,-106.04675
1991-07-06,0.0,40.87498,-106.04675
1991-07-07,0.0,40.87498,-106.04675
1991-07-08,0.0,40.87498,-106.04675
1991-07-09,0.0,40.87498,-106.04675
1991-07-10,0.0,40.87498,-106.04675
1991-07-11,0.0,40.87498,-106.04675
1991-07-12,0.0,40.87498,-106.04675
1991-07-13,0.0,40.87498,-106.04675
1991-07-14,0.0,40.87498,-106.04675
1991-07-15,0.0,40.87498,-106.04675
1991-07-16,0.0,40.87498,-106.04675
1991-07-17,0.0,40.87498,-106.04675
1991-07-18,0.0,40.87498,-106.04675
1991-07-19,0.0,40.87498,-106.04675
1991-07-20,0.0,40.87498,-106.04675
1991-07-21,0.0,40.87498,-106.04675
1991-07-22,0.0,40.87498,-106.04675
1991-07-23,0.0,40.87498,-106.04675
1991-07-24,0.0,40.87498,-106.04675
1991-07-25,0.0,40.87498,-106.04675
1991-07-26,0.0,40.87498,-106.04675
1991-07-27,0.0,40.87498,-106.04675
1991-07-28,0.0,40.87498,-106.04675
1991-07-29,0.0,40.87498,-106.04675
1991-07-30,0.0,40.87498,-106.04675
1991-07-31,0.0,40.87498,-106.04675
1991-08-01,0.0,40.87498,-106.04675
1991-08-02,0.0,40.87498,-106.04675
1991-08-03,0.0,40.87498,-106.04675
1991-08-04,0.0,40.87498,-106.04675
1991-08-05,0.0,40.87498,-106.04675
1991-08-06,0.0,40.87498,-106.04675
1991-08-07,0.0,40.87498,-106.04675
1991-08-08,0.0,40.87498,-106.04675
1991-08-09,0.0,40.87498,-106.04675
1991-08-10,0.0,40.87498,-106.04675
1991-08-11,0.0,40.87498,-106.04675
1991-08-12,0.0,40.87498,-106.04675
1991-08-13,0.0,40.87498,-106.04675
1991-08-14,0.0,40.87498,-106.04675
1991-08-15,0.0,40.87498,-106.04675
1991-08-16,0.0,40.87498,-106.04675
1991-08-17,0.0,40.87498,-106.04675
1991-08-18,0.0,40.87498,-106.04675
1991-08-19,0.0,40.87498,-106.04675
1991-08-20,0.0,40.87498,-106.04675
1991-08-21,0.0,40.87498,-106.04675
1991-08-22,0.0,40.87498,-106.04675
1991-08-23,0.0,40.87498,-106.04675
1991-08-24,0.0,40.87498,-106.04675
1991-08-25,0.0,40.87498,-106.04675
1991-08-26,0.0,40.87498,-106.04675
1991-08-27,0.0,40.87498,-106.04675
1991-08-28,0.0,40.87498,-106.04675
1991-08-29,0.0,40.87498,-106.04675
1991-08-30,0.0,40.87498,-106.04675
1991-08-31,0.0,40.87498,-106.04675
1991-09-01,0.0,40.87498,-106.04675
1991-09-02,0.0,40.87498,-106.04675
1991-09-03,0.0,40.87498,-106.04675
1991-09-04,0.0,40.87498,-106.04675
1991-09-05,0.0,40.87498,-106.04675
1991-09-06,0.0,40.87498,-106.04675
1991-09-07,0.0,40.87498,-106.04675
1991-09-08,0.0,40.87498,-106.04675
1991-09-09,0.0,40.87498,-106.04675
1991-09-10,0.0,40.87498,-106.04675
1991-09-11,0.0,40.87498,-106.04675
1991-09-12,0.0,40.87498,-106.04675
1991-09-13,0.0,40.87498,-106.04675
1991-09-14,0.0,40.87498,-106.04675
1991-09-15,0.0,40.87498,-106.04675
1991-09-16,0.0,40.87498,-106.04675
1991-09-17,0.0,40.87498,-106.04675
1991-09-18,0.0,40.87498,-106.04675
1991-09-19,0.0,40.87498,-106.04675
1991-09-20,0.0,40.87498,-106.04675
1991-09-21,0.0,40.87498,-106.04675
1991-09-22,0.0,40.87498,-106.04675
1991-09-23,0.0,40.87498,-106.04675
1991-09-24,0.0,40.87498,-106.04675
1991-09-25,0.0,40.87498,-106.04675
1991-09-26,0.0,40.87498,-106.04675
1991-09-27,0.0,40.87498,-106.04675
1991-09-28,0.0,40.87498,-106.04675
1991-09-29,0.0,40.87498,-106.04675
1991-09-30,0.0,40.87498,-106.04675
1991-10-01,0.0,40.87498,-106.04675
1991-10-02,0.0,40.87498,-106.04675
1991-10-03,0.0,40.87498,-106.04675
1991-10-04,0.0,40.87498,-106.04675
1991-10-05,0.0,40.87498,-106.04675
1991-10-06,0.0,40.87498,-106.04675
1991-10-07,0.0,40.87498,-106.04675
1991-10-08,0.0,40.87498,-106.04675
1991-10-09,0.0,40.87498,-106.04675
1991-10-10,0.0,40.87498,-106.04675
1991-10-11,0.0,40.87498,-106.04675
1991-10-12,0.0,40.87498,-106.04675
1991-10-13,0.0,40.87498,-106.04675
1991-10-14,0.0,40.87498,-106.04675
1991-10-15,0.0,40.87498,-106.04675
1991-10-16,0.0,40.87498,-106.04675
1991-10-17,0.0,40.87498,-106.04675
1991-10-18,0.0,40.87498,-106.04675
1991-10-19,0.0,40.87498,-106.04675
1991-10-20,0.0,40.87498,-106.04675
1991-10-21,0.0,40.87498,-106.04675
1991-10-22,0.0,40.87498,-106.04675
1991-10-23,0.0,40.87498,-106.04675
1991-10-24,0.0,40.87498,-106.04675
1991-10-25,0.0,40.87498,-106.04675
1991-10-26,0.0,40.87498,-106.04675
1991-10-27,0.0,40.87498,-106.04675
1991-10-28,0.0,40.87498,-106.04675
1991-10-29,2.54,40.87498,-106.04675
1991-10-30,5.08,40.87498,-106.04675
1991-10-31,7.62,40.87498,-106.04675
1991-11-01,7.62,40.87498,-106.04675
1991-11-02,7.62,40.87498,-106.04675
1991-11-03,5.08,40.87498,-106.04675
1991-11-04,2.54,40.87498,-106.04675
1991-11-05,10.16,40.87498,-106.04675
1991-11-06,17.78,40.87498,-106.04675
1991-11-07,30.48,40.87498,-106.04675
1991-11-08,35.56,40.87498,-106.04675
1991-11-09,35.56,40.87498,-106.04675
1991-11-10,45.72,40.87498,-106.04675
1991-11-11,45.72,40.87498,-106.04675
1991-11-12,53.34,40.87498,-106.04675
1991-11-13,53.34,40.87498,-106.04675
1991-11-14,50.8,40.87498,-106.04675
1991-11-15,58.42,40.87498,-106.04675
1991-11-16,63.5,40.87498,-106.04675
1991-11-17,66.04,40.87498,-106.04675
1991-11-18,68.58,40.87498,-106.04675
1991-11-19,73.66,40.87498,-106.04675
1991-11-20,78.74,40.87498,-106.04675
1991-11-21,83.82,40.87498,-106.04675
1991-11-22,83.82,40.87498,-106.04675
1991-11-23,86.36,40.87498,-106.04675
1991-11-24,91.44,40.87498,-106.04675
1991-11-25,93.98,40.87498,-106.04675
1991-11-26,101.6,40.87498,-106.04675
1991-11-27,106.68,40.87498,-106.04675
1991-11-28,109.22,40.87498,-106.04675
1991-11-29,109.22,40.87498,-106.04675
1991-11-30,109.22,40.87498,-106.04675
1991-12-01,109.22,40.87498,-106.04675
1991-12-02,114.3,40.87498,-106.04675
1991-12-03,114.3,40.87498,-106.04675
1991-12-04,114.3,40.87498,-106.04675
