date,swe,latitude,longitude
1991-01-01,200.66,44.52147,-122.08718
1991-01-02,215.9,44.52147,-122.08718
1991-01-03,223.52,44.52147,-122.08718
1991-01-04,228.6,44.52147,-122.08718
1991-01-05,233.68,44.52147,-122.08718
1991-01-06,236.22,44.52147,-122.08718
1991-01-07,264.16,44.52147,-122.08718
1991-01-08,271.78,44.52147,-122.08718
1991-01-09,271.78,44.52147,-122.08718
1991-01-10,276.86,44.52147,-122.08718
1991-01-11,276.86,44.52147,-122.08718
1991-01-12,264.16,44.52147,-122.08718
1991-01-13,228.6,44.52147,-122.08718
1991-01-14,205.74,44.52147,-122.08718
1991-01-15,190.5,44.52147,-122.08718
1991-01-16,185.42,44.52147,-122.08718
1991-01-17,182.88,44.52147,-122.08718
1991-01-18,187.96,44.52147,-122.08718
1991-01-19,193.04,44.52147,-122.08718
1991-01-20,193.04,44.52147,-122.08718
1991-01-21,185.42,44.52147,-122.08718
1991-01-22,172.72,44.52147,-122.08718
1991-01-23,172.72,44.52147,-122.08718
1991-01-24,157.48,44.52147,-122.08718
1991-01-25,152.4,44.52147,-122.08718
1991-01-26,142.24,44.52147,-122.08718
1991-01-27,116.84,44.52147,-122.08718
1991-01-28,99.06,44.52147,-122.08718
1991-01-29,119.38,44.52147,-122.08718
1991-01-30,106.68,44.52147,-122.08718
1991-01-31,106.68,44.52147,-122.08718
1991-02-01,119.38,44.52147,-122.08718
1991-02-02,121.92,44.52147,-122.08718
1991-02-03,134.62,44.52147,-122.08718
1991-02-04,127.0,44.52147,-122.08718
1991-02-05,114.3,44.52147,-122.08718
1991-02-06,99.06,44.52147,-122.08718
1991-02-07,88.9,44.52147,-122.08718
1991-02-08,81.28,44.52147,-122.08718
1991-02-09,76.2,44.52147,-122.08718
1991-02-10,63.5,44.52147,-122.08718
1991-02-11,58.42,44.52147,-122.08718
1991-02-12,55.88,44.52147,-122.08718
1991-02-13,58.42,44.52147,-122.08718
1991-02-14,48.26,44.52147,-122.08718
1991-02-15,40.64,44.52147,-122.08718
1991-02-16,27.94,44.52147,-122.08718
1991-02-17,27.94,44.52147,-122.08718
1991-02-18,27.94,44.52147,-122.08718
1991-02-19,25.4,44.52147,-122.08718
1991-02-20,7.62,44.52147,-122.08718
1991-02-21,0.0,44.52147,-122.08718
1991-02-22,0.0,44.52147,-122.08718
1991-02-23,0.0,44.52147,-122.08718
1991-02-24,0.0,44.52147,-122.08718
1991-02-25,0.0,44.52147,-122.08718
1991-02-26,0.0,44.52147,-122.08718
1991-02-27,0.0,44.52147,-122.08718
1991-02-28,0.0,44.52147,-122.08718
1991-03-01,0.0,44.52147,-122.08718
1991-03-02,0.0,44.52147,-122.08718
1991-03-03,0.0,44.52147,-122.08718
1991-03-04,0.0,44.52147,-122.08718
1991-03-05,22.86,44.52147,-122.08718
1991-03-06,30.48,44.52147,-122.08718
1991-03-07,40.64,44.52147,-122.08718
1991-03-08,40.64,44.52147,-122.08718
1991-03-09,38.1,44.52147,-122.08718
1991-03-10,38.1,44.52147,-122.08718
1991-03-11,50.8,44.52147,-122.08718
1991-03-12,78.74,44.52147,-122.08718
1991-03-13,91.44,44.52147,-122.08718
1991-03-14,96.52,44.52147,-122.08718
1991-03-15,101.6,44.52147,-122.08718
1991-03-16,101.6,44.52147,-122.08718
1991-03-17,99.06,44.52147,-122.08718
1991-03-18,88.9,44.52147,-122.08718
1991-03-19,93.98,44.52147,-122.08718
1991-03-20,91.44,44.52147,-122.08718
1991-03-21,91.44,44.52147,-122.08718
1991-03-22,93.98,44.52147,-122.08718
1991-03-23,101.6,44.52147,-122.08718
1991-03-24,109.22,44.52147,-122.08718
1991-03-25,109.22,44.52147,-122.08718
1991-03-26,109.22,44.52147,-122.08718
1991-03-27,101.6,44.52147,-122.08718
1991-03-28,91.44,44.52147,-122.08718
1991-03-29,91.44,44.52147,-122.08718
1991-03-30,83.82,44.52147,-122.08718
1991-03-31,63.5,44.52147,-122.08718
1991-04-01,43.18,44.52147,-122.08718
1991-04-02,30.48,44.52147,-122.08718
1991-04-03,27.94,44.52147,-122.08718
1991-04-04,20.32,44.52147,-122.08718
1991-04-05,5.08,44.52147,-122.08718
1991-04-06,12.7,44.52147,-122.08718
1991-04-07,30.48,44.52147,-122.08718
1991-04-08,45.72,44.52147,-122.08718
1991-04-09,66.04,44.52147,-122.08718
1991-04-10,73.66,44.52147,-122.08718
1991-04-11,81.28,44.52147,-122.08718
1991-04-12,76.2,44.52147,-122.08718
1991-04-13,58.42,44.52147,-122.08718
1991-04-14,40.64,44.52147,-122.08718
1991-04-15,33.02,44.52147,-122.08718
1991-04-16,22.86,44.52147,-122.08718
1991-04-17,15.24,44.52147,-122.08718
1991-04-18,0.0,44.52147,-122.08718
1991-04-19,0.0,44.52147,-122.08718
1991-04-20,0.0,44.52147,-122.08718
1991-04-21,0.0,44.52147,-122.08718
1991-04-22,0.0,44.52147,-122.08718
1991-04-23,0.0,44.52147,-122.08718
1991-04-24,0.0,44.52147,-122.08718
1991-04-25,20.32,44.52147,-122.08718
1991-04-26,22.86,44.52147,-122.08718
1991-04-27,33.02,44.52147,-122.08718
1991-04-28,30.48,44.52147,-122.08718
1991-04-29,25.4,44.52147,-122.08718
1991-04-30,0.0,44.52147,-122.08718
1991-05-01,0.0,44.52147,-122.08718
1991-05-02,0.0,44.52147,-122.08718
1991-05-03,0.0,44.52147,-122.08718
1991-05-04,0.0,44.52147,-122.08718
1991-05-05,0.0,44.52147,-122.08718
1991-05-06,0.0,44.52147,-122.08718
1991-05-07,0.0,44.52147,-122.08718
1991-05-08,0.0,44.52147,-122.08718
1991-05-09,0.0,44.52147,-122.08718
1991-05-10,0.0,44.52147,-122.08718
1991-05-11,0.0,44.52147,-122.08718
1991-05-12,0.0,44.52147,-122.08718
1991-05-13,0.0,44.52147,-122.08718
1991-05-14,0.0,44.52147,-122.08718
1991-05-15,0.0,44.52147,-122.08718
1991-05-16,0.0,44.52147,-122.08718
1991-05-17,0.0,44.52147,-122.08718
1991-05-18,0.0,44.52147,-122.08718
1991-05-19,0.0,44.52147,-122.08718
1991-05-20,0.0,44.52147,-122.08718
1991-05-21,0.0,44.52147,-122.08718
1991-05-22,0.0,44.52147,-122.08718
1991-05-23,0.0,44.52147,-122.08718
1991-05-24,0.0,44.52147,-122.08718
