date,swe,latitude,longitude
1991-01-01,248.92,37.38028,-106.54823
1991-01-02,248.92,37.38028,-106.54823
1991-01-03,248.92,37.38028,-106.54823
1991-01-04,251.46,37.38028,-106.54823
1991-01-05,271.78,37.38028,-106.54823
1991-01-06,271.78,37.38028,-106.54823
1991-01-07,269.24,37.38028,-106.54823
1991-01-08,266.7,37.38028,-106.54823
1991-01-09,264.16,37.38028,-106.54823
1991-01-10,261.62,37.38028,-106.54823
1991-01-11,259.08,37.38028,-106.54823
1991-01-12,259.08,37.38028,-106.54823
1991-01-13,259.08,37.38028,-106.54823
1991-01-14,259.08,37.38028,-106.54823
1991-01-15,254.0,37.38028,-106.54823
1991-01-16,254.0,37.38028,-106.54823
1991-01-17,251.46,37.38028,-106.54823
1991-01-18,251.46,37.38028,-106.54823
1991-01-19,251.46,37.38028,-106.54823
1991-01-20,251.46,37.38028,-106.54823
1991-01-21,251.46,37.38028,-106.54823
1991-01-22,251.46,37.38028,-106.54823
1991-01-23,251.46,37.38028,-106.54823
1991-01-24,254.0,37.38028,-106.54823
1991-01-25,256.54,37.38028,-106.54823
1991-01-26,259.08,37.38028,-106.54823
1991-01-27,264.16,37.38028,-106.54823
1991-01-28,266.7,37.38028,-106.54823
1991-01-29,269.24,37.38028,-106.54823
1991-01-30,274.32,37.38028,-106.54823
1991-01-31,279.4,37.38028,-106.54823
1991-02-01,279.4,37.38028,-106.54823
1991-02-02,281.94,37.38028,-106.54823
1991-02-03,281.94,37.38028,-106.54823
1991-02-04,281.94,37.38028,-106.54823
1991-02-05,281.94,37.38028,-106.54823
1991-02-06,284.48,37.38028,-106.54823
1991-02-07,284.48,37.38028,-106.54823
1991-02-08,284.48,37.38028,-106.54823
1991-02-09,281.94,37.38028,-106.54823
1991-02-10,281.94,37.38028,-106.54823
1991-02-11,281.94,37.38028,-106.54823
1991-02-12,279.4,37.38028,-106.54823
1991-02-13,279.4,37.38028,-106.54823
1991-02-14,279.4,37.38028,-106.54823
1991-02-15,276.86,37.38028,-106.54823
1991-02-16,276.86,37.38028,-106.54823
1991-02-17,284.48,37.38028,-106.54823
1991-02-18,292.1,37.38028,-106.54823
1991-02-19,292.1,37.38028,-106.54823
1991-02-20,294.64,37.38028,-106.54823
1991-02-21,294.64,37.38028,-106.54823
1991-02-22,294.64,37.38028,-106.54823
1991-02-23,294.64,37.38028,-106.54823
1991-02-24,294.64,37.38028,-106.54823
1991-02-25,294.64,37.38028,-106.54823
1991-02-26,294.64,37.38028,-106.54823
1991-02-27,294.64,37.38028,-106.54823
1991-02-28,297.18,37.38028,-106.54823
1991-03-01,312.42,37.38028,-106.54823
1991-03-02,340.36,37.38028,-106.54823
1991-03-03,342.9,37.38028,-106.54823
1991-03-04,342.9,37.38028,-106.54823
1991-03-05,353.06,37.38028,-106.54823
1991-03-06,368.3,37.38028,-106.54823
1991-03-07,368.3,37.38028,-106.54823
1991-03-08,368.3,37.38028,-106.54823
1991-03-09,368.3,37.38028,-106.54823
1991-03-10,368.3,37.38028,-106.54823
1991-03-11,373.38,37.38028,-106.54823
1991-03-12,381.0,37.38028,-106.54823
1991-03-13,381.0,37.38028,-106.54823
1991-03-14,381.0,37.38028,-106.54823
1991-03-15,381.0,37.38028,-106.54823
1991-03-16,383.54,37.38028,-106.54823
1991-03-17,388.62,37.38028,-106.54823
1991-03-18,388.62,37.38028,-106.54823
1991-03-19,388.62,37.38028,-106.54823
1991-03-20,411.48,37.38028,-106.54823
1991-03-21,414.02,37.38028,-106.54823
1991-03-22,421.64,37.38028,-106.54823
1991-03-23,424.18,37.38028,-106.54823
1991-03-24,424.18,37.38028,-106.54823
1991-03-25,424.18,37.38028,-106.54823
1991-03-26,434.34,37.38028,-106.54823
1991-03-27,467.36,37.38028,-106.54823
1991-03-28,469.9,37.38028,-106.54823
1991-03-29,469.9,37.38028,-106.54823
1991-03-30,482.6,37.38028,-106.54823
1991-03-31,482.6,37.38028,-106.54823
1991-04-01,482.6,37.38028,-106.54823
1991-04-02,492.76,37.38028,-106.54823
1991-04-03,492.76,37.38028,-106.54823
1991-04-04,497.84,37.38028,-106.54823
1991-04-05,502.92,37.38028,-106.54823
1991-04-06,500.38,37.38028,-106.54823
1991-04-07,492.76,37.38028,-106.54823
1991-04-08,480.06,37.38028,-106.54823
1991-04-09,480.06,37.38028,-106.54823
1991-04-10,477.52,37.38028,-106.54823
1991-04-11,467.36,37.38028,-106.54823
1991-04-12,459.74,37.38028,-106.54823
1991-04-13,454.66,37.38028,-106.54823
1991-04-14,449.58,37.38028,-106.54823
1991-04-15,447.04,37.38028,-106.54823
1991-04-16,434.34,37.38028,-106.54823
1991-04-17,426.72,37.38028,-106.54823
1991-04-18,426.72,37.38028,-106.54823
1991-04-19,419.1,37.38028,-106.54823
1991-04-20,388.62,37.38028,-106.54823
1991-04-21,368.3,37.38028,-106.54823
1991-04-22,360.68,37.38028,-106.54823
1991-04-23,358.14,37.38028,-106.54823
1991-04-24,317.5,37.38028,-106.54823
1991-04-25,317.5,37.38028,-106.54823
1991-04-26,317.5,37.38028,-106.54823
1991-04-27,317.5,37.38028,-106.54823
1991-04-28,320.04,37.38028,-106.54823
1991-04-29,320.04,37.38028,-106.54823
1991-04-30,304.8,37.38028,-106.54823
1991-05-01,304.8,37.38028,-106.54823
1991-05-02,302.26,37.38028,-106.54823
1991-05-03,302.26,37.38028,-106.54823
1991-05-04,297.18,37.38028,-106.54823
1991-05-05,289.56,37.38028,-106.54823
1991-05-06,289.56,37.38028,-106.54823
1991-05-07,266.7,37.38028,-106.54823
1991-05-08,251.46,37.38028,-106.54823
1991-05-09,248.92,37.38028,-106.54823
1991-05-10,195.58,37.38028,-106.54823
1991-05-11,187.96,37.38028,-106.54823
1991-05-12,157.48,37.38028,-106.54823
1991-05-13,139.7,37.38028,-106.54823
1991-05-14,139.7,37.38028,-106.54823
1991-05-15,137.16,37.38028,-106.54823
1991-05-16,134.62,37.38028,-106.54823
1991-05-17,127.0,37.38028,-106.54823
1991-05-18,127.0,37.38028,-106.54823
1991-05-19,121.92,37.38028,-106.54823
1991-05-20,121.92,37.38028,-106.54823
1991-05-21,116.84,37.38028,-106.54823
1991-05-22,111.76,37.38028,-106.54823
1991-05-23,96.52,37.38028,-106.54823
1991-05-24,78.74,37.38028,-106.54823
1991-05-25,53.34,37.38028,-106.54823
1991-05-26,38.1,37.38028,-106.54823
1991-05-27,12.7,37.38028,-106.54823
1991-05-28,0.0,37.38028,-106.54823
1991-05-29,0.0,37.38028,-106.54823
1991-05-30,0.0,37.38028,-106.54823
1991-05-31,0.0,37.38028,-106.54823
1991-06-01,0.0,37.38028,-106.54823
1991-06-02,0.0,37.38028,-106.54823
1991-06-03,0.0,37.38028,-106.54823
1991-06-04,0.0,37.38028,-106.54823
1991-06-05,0.0,37.38028,-106.54823
1991-06-06,0.0,37.38028,-106.54823
1991-06-07,0.0,37.38028,-106.54823
1991-06-08,0.0,37.38028,-106.54823
1991-06-09,0.0,37.38028,-106.54823
1991-06-10,0.0,37.38028,-106.54823
1991-06-11,0.0,37.38028,-106.54823
1991-06-12,0.0,37.38028,-106.54823
1991-06-13,0.0,37.38028,-106.54823
1991-06-14,0.0,37.38028,-106.54823
1991-06-15,0.0,37.38028,-106.54823
1991-06-16,0.0,37.38028,-106.54823
1991-06-17,0.0,37.38028,-106.54823
1991-06-18,0.0,37.38028,-106.54823
1991-06-19,0.0,37.38028,-106.54823
1991-06-20,0.0,37.38028,-106.54823
