date,swe,latitude,longitude
1991-01-01,86.36,40.95009,-110.48419
1991-01-02,88.9,40.95009,-110.48419
1991-01-03,88.9,40.95009,-110.48419
1991-01-04,88.9,40.95009,-110.48419
1991-01-05,88.9,40.95009,-110.48419
1991-01-06,88.9,40.95009,-110.48419
1991-01-07,88.9,40.95009,-110.48419
1991-01-08,91.44,40.95009,-110.48419
1991-01-09,91.44,40.95009,-110.48419
1991-01-10,91.44,40.95009,-110.48419
1991-01-11,93.98,40.95009,-110.48419
1991-01-12,96.52,40.95009,-110.48419
1991-01-13,96.52,40.95009,-110.48419
1991-01-14,101.6,40.95009,-110.48419
1991-01-15,109.22,40.95009,-110.48419
1991-01-16,124.46,40.95009,-110.48419
1991-01-17,124.46,40.95009,-110.48419
1991-01-18,127.0,40.95009,-110.48419
1991-01-19,127.0,40.95009,-110.48419
1991-01-20,127.0,40.95009,-110.48419
1991-01-21,127.0,40.95009,-110.48419
1991-01-22,127.0,40.95009,-110.48419
1991-01-23,127.0,40.95009,-110.48419
1991-01-24,127.0,40.95009,-110.48419
1991-01-25,129.54,40.95009,-110.48419
1991-01-26,132.08,40.95009,-110.48419
1991-01-27,132.08,40.95009,-110.48419
1991-01-28,132.08,40.95009,-110.48419
1991-01-29,132.08,40.95009,-110.48419
1991-01-30,134.62,40.95009,-110.48419
1991-01-31,134.62,40.95009,-110.48419
1991-02-01,134.62,40.95009,-110.48419
1991-02-02,134.62,40.95009,-110.48419
1991-02-03,134.62,40.95009,-110.48419
1991-02-04,134.62,40.95009,-110.48419
1991-02-05,134.62,40.95009,-110.48419
1991-02-06,134.62,40.95009,-110.48419
1991-02-07,134.62,40.95009,-110.48419
1991-02-08,134.62,40.95009,-110.48419
1991-02-09,134.62,40.95009,-110.48419
1991-02-10,134.62,40.95009,-110.48419
1991-02-11,134.62,40.95009,-110.48419
1991-02-12,134.62,40.95009,-110.48419
1991-02-13,134.62,40.95009,-110.48419
1991-02-14,144.78,40.95009,-110.48419
1991-02-15,144.78,40.95009,-110.48419
1991-02-16,147.32,40.95009,-110.48419
1991-02-17,154.94,40.95009,-110.48419
1991-02-18,154.94,40.95009,-110.48419
1991-02-19,154.94,40.95009,-110.48419
1991-02-20,157.48,40.95009,-110.48419
1991-02-21,157.48,40.95009,-110.48419
1991-02-22,157.48,40.95009,-110.48419
1991-02-23,157.48,40.95009,-110.48419
1991-02-24,157.48,40.95009,-110.48419
1991-02-25,157.48,40.95009,-110.48419
1991-02-26,157.48,40.95009,-110.48419
1991-02-27,157.48,40.95009,-110.48419
1991-02-28,160.02,40.95009,-110.48419
1991-03-01,162.56,40.95009,-110.48419
1991-03-02,165.1,40.95009,-110.48419
1991-03-03,175.26,40.95009,-110.48419
1991-03-04,175.26,40.95009,-110.48419
1991-03-05,175.26,40.95009,-110.48419
1991-03-06,185.42,40.95009,-110.48419
1991-03-07,185.42,40.95009,-110.48419
1991-03-08,185.42,40.95009,-110.48419
1991-03-09,185.42,40.95009,-110.48419
1991-03-10,193.04,40.95009,-110.48419
1991-03-11,193.04,40.95009,-110.48419
1991-03-12,198.12,40.95009,-110.48419
1991-03-13,198.12,40.95009,-110.48419
1991-03-14,198.12,40.95009,-110.48419
1991-03-15,198.12,40.95009,-110.48419
1991-03-16,203.2,40.95009,-110.48419
1991-03-17,203.2,40.95009,-110.48419
1991-03-18,205.74,40.95009,-110.48419
1991-03-19,205.74,40.95009,-110.48419
1991-03-20,205.74,40.95009,-110.48419
1991-03-21,205.74,40.95009,-110.48419
1991-03-22,208.28,40.95009,-110.48419
1991-03-23,208.28,40.95009,-110.48419
1991-03-24,210.82,40.95009,-110.48419
1991-03-25,210.82,40.95009,-110.48419
1991-03-26,215.9,40.95009,-110.48419
1991-03-27,218.44,40.95009,-110.48419
1991-03-28,218.44,40.95009,-110.48419
1991-03-29,231.14,40.95009,-110.48419
1991-03-30,231.14,40.95009,-110.48419
1991-03-31,236.22,40.95009,-110.48419
1991-04-01,236.22,40.95009,-110.48419
1991-04-02,236.22,40.95009,-110.48419
1991-04-03,236.22,40.95009,-110.48419
1991-04-04,236.22,40.95009,-110.48419
1991-04-05,228.6,40.95009,-110.48419
1991-04-06,213.36,40.95009,-110.48419
1991-04-07,190.5,40.95009,-110.48419
1991-04-08,198.12,40.95009,-110.48419
1991-04-09,203.2,40.95009,-110.48419
1991-04-10,205.74,40.95009,-110.48419
1991-04-11,226.06,40.95009,-110.48419
1991-04-12,238.76,40.95009,-110.48419
1991-04-13,246.38,40.95009,-110.48419
1991-04-14,256.54,40.95009,-110.48419
1991-04-15,259.08,40.95009,-110.48419
1991-04-16,259.08,40.95009,-110.48419
1991-04-17,259.08,40.95009,-110.48419
1991-04-18,254.0,40.95009,-110.48419
1991-04-19,254.0,40.95009,-110.48419
1991-04-20,248.92,40.95009,-110.48419
1991-04-21,241.3,40.95009,-110.48419
1991-04-22,251.46,40.95009,-110.48419
1991-04-23,256.54,40.95009,-110.48419
1991-04-24,256.54,40.95009,-110.48419
1991-04-25,256.54,40.95009,-110.48419
1991-04-26,264.16,40.95009,-110.48419
1991-04-27,269.24,40.95009,-110.48419
1991-04-28,276.86,40.95009,-110.48419
1991-04-29,279.4,40.95009,-110.48419
1991-04-30,292.1,40.95009,-110.48419
1991-05-01,307.34,40.95009,-110.48419
1991-05-02,307.34,40.95009,-110.48419
1991-05-03,307.34,40.95009,-110.48419
1991-05-04,312.42,40.95009,-110.48419
1991-05-05,320.04,40.95009,-110.48419
1991-05-06,320.04,40.95009,-110.48419
1991-05-07,312.42,40.95009,-110.48419
1991-05-08,302.26,40.95009,-110.48419
1991-05-09,251.46,40.95009,-110.48419
1991-05-10,218.44,40.95009,-110.48419
1991-05-11,215.9,40.95009,-110.48419
1991-05-12,205.74,40.95009,-110.48419
1991-05-13,195.58,40.95009,-110.48419
1991-05-14,160.02,40.95009,-110.48419
1991-05-15,134.62,40.95009,-110.48419
1991-05-16,144.78,40.95009,-110.48419
1991-05-17,116.84,40.95009,-110.48419
1991-05-18,81.28,40.95009,-110.48419
1991-05-19,48.26,40.95009,-110.48419
1991-05-20,2.54,40.95009,-110.48419
1991-05-21,0.0,40.95009,-110.48419
1991-05-22,0.0,40.95009,-110.48419
1991-05-23,0.0,40.95009,-110.48419
1991-05-24,0.0,40.95009,-110.48419
1991-05-25,0.0,40.95009,-110.48419
1991-05-26,0.0,40.95009,-110.48419
1991-05-27,0.0,40.95009,-110.48419
1991-05-28,0.0,40.95009,-110.48419
1991-05-29,0.0,40.95009,-110.48419
1991-05-30,0.0,40.95009,-110.48419
1991-05-31,0.0,40.95009,-110.48419
1991-06-01,0.0,40.95009,-110.48419
1991-06-02,0.0,40.95009,-110.48419
1991-06-03,0.0,40.95009,-110.48419
1991-06-04,0.0,40.95009,-110.48419
1991-06-05,0.0,40.95009,-110.48419
1991-06-06,0.0,40.95009,-110.48419
1991-06-07,0.0,40.95009,-110.48419
1991-06-08,0.0,40.95009,-110.48419
1991-06-09,0.0,40.95009,-110.48419
1991-06-10,0.0,40.95009,-110.48419
1991-06-11,0.0,40.95009,-110.48419
1991-06-12,0.0,40.95009,-110.48419
1991-06-13,0.0,40.95009,-110.48419
1991-06-14,0.0,40.95009,-110.48419
1991-06-15,0.0,40.95009,-110.48419
1991-06-16,0.0,40.95009,-110.48419
1991-06-17,0.0,40.95009,-110.48419
1991-06-18,0.0,40.95009,-110.48419
1991-06-19,0.0,40.95009,-110.48419
1991-06-20,0.0,40.95009,-110.48419
1991-06-21,0.0,40.95009,-110.48419
1991-06-22,0.0,40.95009,-110.48419
1991-06-23,0.0,40.95009,-110.48419
1991-06-24,0.0,40.95009,-110.48419
1991-06-25,0.0,40.95009,-110.48419
1991-06-26,0.0,40.95009,-110.48419
1991-06-27,0.0,40.95009,-110.48419
1991-06-28,0.0,40.95009,-110.48419
1991-06-29,0.0,40.95009,-110.48419
1991-06-30,0.0,40.95009,-110.48419
1991-07-01,0.0,40.95009,-110.48419
1991-07-02,0.0,40.95009,-110.48419
1991-07-03,0.0,40.95009,-110.48419
1991-07-04,0.0,40.95009,-110.48419
1991-07-05,0.0,40.95009,-110.48419
1991-07-06,0.0,40.95009,-110.48419
1991-07-07,0.0,40.95009,-110.48419
1991-07-08,0.0,40.95009,-110.48419
1991-07-09,0.0,40.95009,-110.48419
1991-07-10,0.0,40.95009,-110.48419
