date,swe,latitude,longitude
1991-01-01,259.08,44.58623,-111.11627
1991-01-02,261.62,44.58623,-111.11627
1991-01-03,261.62,44.58623,-111.11627
1991-01-04,261.62,44.58623,-111.11627
1991-01-05,261.62,44.58623,-111.11627
1991-01-06,261.62,44.58623,-111.11627
1991-01-07,264.16,44.58623,-111.11627
1991-01-08,269.24,44.58623,-111.11627
1991-01-09,274.32,44.58623,-111.11627
1991-01-10,274.32,44.58623,-111.11627
1991-01-11,274.32,44.58623,-111.11627
1991-01-12,281.94,44.58623,-111.11627
1991-01-13,287.02,44.58623,-111.11627
1991-01-14,289.56,44.58623,-111.11627
1991-01-15,297.18,44.58623,-111.11627
1991-01-16,297.18,44.58623,-111.11627
1991-01-17,299.72,44.58623,-111.11627
1991-01-18,299.72,44.58623,-111.11627
1991-01-19,307.34,44.58623,-111.11627
1991-01-20,309.88,44.58623,-111.11627
1991-01-21,309.88,44.58623,-111.11627
1991-01-22,309.88,44.58623,-111.11627
1991-01-23,309.88,44.58623,-111.11627
1991-01-24,314.96,44.58623,-111.11627
1991-01-25,314.96,44.58623,-111.11627
1991-01-26,314.96,44.58623,-111.11627
1991-01-27,317.5,44.58623,-111.11627
1991-01-28,320.04,44.58623,-111.11627
1991-01-29,320.04,44.58623,-111.11627
1991-01-30,320.04,44.58623,-111.11627
1991-01-31,320.04,44.58623,-111.11627
1991-02-01,320.04,44.58623,-111.11627
1991-02-02,322.58,44.58623,-111.11627
1991-02-03,322.58,44.58623,-111.11627
1991-02-04,320.04,44.58623,-111.11627
1991-02-05,320.04,44.58623,-111.11627
1991-02-06,320.04,44.58623,-111.11627
1991-02-07,320.04,44.58623,-111.11627
1991-02-08,322.58,44.58623,-111.11627
1991-02-09,322.58,44.58623,-111.11627
1991-02-10,322.58,44.58623,-111.11627
1991-02-11,322.58,44.58623,-111.11627
1991-02-12,322.58,44.58623,-111.11627
1991-02-13,322.58,44.58623,-111.11627
1991-02-14,322.58,44.58623,-111.11627
1991-02-15,322.58,44.58623,-111.11627
1991-02-16,322.58,44.58623,-111.11627
1991-02-17,340.36,44.58623,-111.11627
1991-02-18,340.36,44.58623,-111.11627
1991-02-19,340.36,44.58623,-111.11627
1991-02-20,347.98,44.58623,-111.11627
1991-02-21,347.98,44.58623,-111.11627
1991-02-22,347.98,44.58623,-111.11627
1991-02-23,347.98,44.58623,-111.11627
1991-02-24,347.98,44.58623,-111.11627
1991-02-25,347.98,44.58623,-111.11627
1991-02-26,347.98,44.58623,-111.11627
1991-02-27,350.52,44.58623,-111.11627
1991-02-28,350.52,44.58623,-111.11627
1991-03-01,353.06,44.58623,-111.11627
1991-03-02,368.3,44.58623,-111.11627
1991-03-03,383.54,44.58623,-111.11627
1991-03-04,401.32,44.58623,-111.11627
1991-03-05,436.88,44.58623,-111.11627
1991-03-06,452.12,44.58623,-111.11627
1991-03-07,452.12,44.58623,-111.11627
1991-03-08,459.74,44.58623,-111.11627
1991-03-09,462.28,44.58623,-111.11627
1991-03-10,464.82,44.58623,-111.11627
1991-03-11,467.36,44.58623,-111.11627
1991-03-12,472.44,44.58623,-111.11627
1991-03-13,477.52,44.58623,-111.11627
1991-03-14,482.6,44.58623,-111.11627
1991-03-15,482.6,44.58623,-111.11627
1991-03-16,482.6,44.58623,-111.11627
1991-03-17,482.6,44.58623,-111.11627
1991-03-18,490.22,44.58623,-111.11627
1991-03-19,492.76,44.58623,-111.11627
1991-03-20,495.3,44.58623,-111.11627
1991-03-21,495.3,44.58623,-111.11627
1991-03-22,495.3,44.58623,-111.11627
1991-03-23,495.3,44.58623,-111.11627
1991-03-24,510.54,44.58623,-111.11627
1991-03-25,520.7,44.58623,-111.11627
1991-03-26,525.78,44.58623,-111.11627
1991-03-27,525.78,44.58623,-111.11627
1991-03-28,530.86,44.58623,-111.11627
1991-03-29,533.4,44.58623,-111.11627
1991-03-30,533.4,44.58623,-111.11627
1991-03-31,533.4,44.58623,-111.11627
1991-04-01,535.94,44.58623,-111.11627
1991-04-02,535.94,44.58623,-111.11627
1991-04-03,533.4,44.58623,-111.11627
1991-04-04,533.4,44.58623,-111.11627
1991-04-05,530.86,44.58623,-111.11627
1991-04-06,525.78,44.58623,-111.11627
1991-04-07,535.94,44.58623,-111.11627
1991-04-08,541.02,44.58623,-111.11627
1991-04-09,541.02,44.58623,-111.11627
1991-04-10,566.42,44.58623,-111.11627
1991-04-11,566.42,44.58623,-111.11627
1991-04-12,566.42,44.58623,-111.11627
1991-04-13,566.42,44.58623,-111.11627
1991-04-14,566.42,44.58623,-111.11627
1991-04-15,566.42,44.58623,-111.11627
1991-04-16,584.2,44.58623,-111.11627
1991-04-17,591.82,44.58623,-111.11627
1991-04-18,591.82,44.58623,-111.11627
1991-04-19,594.36,44.58623,-111.11627
1991-04-20,594.36,44.58623,-111.11627
1991-04-21,589.28,44.58623,-111.11627
1991-04-22,581.66,44.58623,-111.11627
1991-04-23,571.5,44.58623,-111.11627
1991-04-24,561.34,44.58623,-111.11627
1991-04-25,563.88,44.58623,-111.11627
1991-04-26,574.04,44.58623,-111.11627
1991-04-27,579.12,44.58623,-111.11627
1991-04-28,579.12,44.58623,-111.11627
1991-04-29,581.66,44.58623,-111.11627
1991-04-30,581.66,44.58623,-111.11627
1991-05-01,581.66,44.58623,-111.11627
1991-05-02,581.66,44.58623,-111.11627
1991-05-03,584.2,44.58623,-111.11627
1991-05-04,589.28,44.58623,-111.11627
1991-05-05,591.82,44.58623,-111.11627
1991-05-06,591.82,44.58623,-111.11627
1991-05-07,586.74,44.58623,-111.11627
1991-05-08,576.58,44.58623,-111.11627
1991-05-09,579.12,44.58623,-111.11627
1991-05-10,589.28,44.58623,-111.11627
1991-05-11,607.06,44.58623,-111.11627
1991-05-12,596.9,44.58623,-111.11627
1991-05-13,619.76,44.58623,-111.11627
1991-05-14,619.76,44.58623,-111.11627
1991-05-15,614.68,44.58623,-111.11627
1991-05-16,601.98,44.58623,-111.11627
1991-05-17,581.66,44.58623,-111.11627
1991-05-18,561.34,44.58623,-111.11627
1991-05-19,546.1,44.58623,-111.11627
1991-05-20,528.32,44.58623,-111.11627
1991-05-21,500.38,44.58623,-111.11627
1991-05-22,474.98,44.58623,-111.11627
1991-05-23,444.5,44.58623,-111.11627
1991-05-24,414.02,44.58623,-111.11627
1991-05-25,381.0,44.58623,-111.11627
1991-05-26,358.14,44.58623,-111.11627
1991-05-27,342.9,44.58623,-111.11627
1991-05-28,332.74,44.58623,-111.11627
1991-05-29,314.96,44.58623,-111.11627
1991-05-30,304.8,44.58623,-111.11627
1991-05-31,297.18,44.58623,-111.11627
1991-06-01,276.86,44.58623,-111.11627
1991-06-02,246.38,44.58623,-111.11627
1991-06-03,218.44,44.58623,-111.11627
1991-06-04,185.42,44.58623,-111.11627
1991-06-05,147.32,44.58623,-111.11627
1991-06-06,116.84,44.58623,-111.11627
1991-06-07,81.28,44.58623,-111.11627
1991-06-08,33.02,44.58623,-111.11627
1991-06-09,10.16,44.58623,-111.11627
1991-06-10,0.0,44.58623,-111.11627
1991-06-11,0.0,44.58623,-111.11627
1991-06-12,0.0,44.58623,-111.11627
1991-06-13,0.0,44.58623,-111.11627
1991-06-14,0.0,44.58623,-111.11627
1991-06-15,0.0,44.58623,-111.11627
1991-06-16,0.0,44.58623,-111.11627
1991-06-17,0.0,44.58623,-111.11627
1991-06-18,0.0,44.58623,-111.11627
1991-06-19,0.0,44.58623,-111.11627
1991-06-20,0.0,44.58623,-111.11627
1991-06-21,0.0,44.58623,-111.11627
1991-06-22,0.0,44.58623,-111.11627
1991-06-23,0.0,44.58623,-111.11627
1991-06-24,0.0,44.58623,-111.11627
1991-06-25,0.0,44.58623,-111.11627
1991-06-26,0.0,44.58623,-111.11627
1991-06-27,0.0,44.58623,-111.11627
1991-06-28,0.0,44.58623,-111.11627
1991-06-29,0.0,44.58623,-111.11627
1991-06-30,0.0,44.58623,-111.11627
1991-07-01,0.0,44.58623,-111.11627
1991-07-02,0.0,44.58623,-111.11627
1991-07-03,0.0,44.58623,-111.11627
1991-07-04,0.0,44.58623,-111.11627
1991-07-05,0.0,44.58623,-111.11627
1991-07-06,0.0,44.58623,-111.11627
1991-07-07,0.0,44.58623,-111.11627
1991-07-08,0.0,44.58623,-111.11627
1991-07-09,0.0,44.58623,-111.11627
1991-07-10,0.0,44.58623,-111.11627
1991-07-11,0.0,44.58623,-111.11627
1991-07-12,0.0,44.58623,-111.11627
1991-07-13,0.0,44.58623,-111.11627
1991-07-14,0.0,44.58623,-111.11627
1991-07-15,0.0,44.58623,-111.11627
1991-07-16,0.0,44.58623,-111.11627
1991-07-17,0.0,44.58623,-111.11627
1991-07-18,0.0,44.58623,-111.11627
1991-07-19,0.0,44.58623,-111.11627
1991-07-20,0.0,44.58623,-111.11627
1991-07-21,0.0,44.58623,-111.11627
1991-07-22,0.0,44.58623,-111.11627
1991-07-23,0.0,44.58623,-111.11627
1991-07-24,0.0,44.58623,-111.11627
1991-07-25,0.0,44.58623,-111.11627
1991-07-26,0.0,44.58623,-111.11627
1991-07-27,0.0,44.58623,-111.11627
1991-07-28,0.0,44.58623,-111.11627
1991-07-29,0.0,44.58623,-111.11627
1991-07-30,0.0,44.58623,-111.11627
1991-07-31,0.0,44.58623,-111.11627
1991-08-01,0.0,44.58623,-111.11627
1991-08-02,0.0,44.58623,-111.11627
1991-08-03,0.0,44.58623,-111.11627
1991-08-04,0.0,44.58623,-111.11627
1991-08-05,0.0,44.58623,-111.11627
1991-08-06,0.0,44.58623,-111.11627
1991-08-07,0.0,44.58623,-111.11627
1991-08-08,0.0,44.58623,-111.11627
1991-08-09,0.0,44.58623,-111.11627
1991-08-10,0.0,44.58623,-111.11627
1991-08-11,0.0,44.58623,-111.11627
1991-08-12,0.0,44.58623,-111.11627
1991-08-13,0.0,44.58623,-111.11627
1991-08-14,0.0,44.58623,-111.11627
1991-08-15,0.0,44.58623,-111.11627
1991-08-16,0.0,44.58623,-111.11627
1991-08-17,0.0,44.58623,-111.11627
1991-08-18,0.0,44.58623,-111.11627
1991-08-19,0.0,44.58623,-111.11627
1991-08-20,0.0,44.58623,-111.11627
1991-08-21,0.0,44.58623,-111.11627
1991-08-22,0.0,44.58623,-111.11627
1991-08-23,0.0,44.58623,-111.11627
1991-08-24,0.0,44.58623,-111.11627
1991-08-25,0.0,44.58623,-111.11627
1991-08-26,0.0,44.58623,-111.11627
1991-08-27,0.0,44.58623,-111.11627
1991-08-28,0.0,44.58623,-111.11627
1991-08-29,0.0,44.58623,-111.11627
1991-08-30,0.0,44.58623,-111.11627
1991-08-31,0.0,44.58623,-111.11627
1991-09-01,0.0,44.58623,-111.11627
1991-09-02,0.0,44.58623,-111.11627
1991-09-03,0.0,44.58623,-111.11627
1991-09-04,0.0,44.58623,-111.11627
1991-09-05,0.0,44.58623,-111.11627
1991-09-06,0.0,44.58623,-111.11627
1991-09-07,0.0,44.58623,-111.11627
1991-09-08,0.0,44.58623,-111.11627
1991-09-09,0.0,44.58623,-111.11627
1991-09-10,0.0,44.58623,-111.11627
1991-09-11,0.0,44.58623,-111.11627
1991-09-12,0.0,44.58623,-111.11627
1991-09-13,0.0,44.58623,-111.11627
1991-09-14,0.0,44.58623,-111.11627
1991-09-15,0.0,44.58623,-111.11627
1991-09-16,0.0,44.58623,-111.11627
1991-09-17,0.0,44.58623,-111.11627
1991-09-18,0.0,44.58623,-111.11627
1991-09-19,0.0,44.58623,-111.11627
1991-09-20,0.0,44.58623,-111.11627
1991-09-21,0.0,44.58623,-111.11627
1991-09-22,0.0,44.58623,-111.11627
1991-09-23,0.0,44.58623,-111.11627
1991-09-24,0.0,44.58623,-111.11627
1991-09-25,0.0,44.58623,-111.11627
1991-09-26,0.0,44.58623,-111.11627
1991-09-27,0.0,44.58623,-111.11627
1991-09-28,0.0,44.58623,-111.11627
1991-09-29,0.0,44.58623,-111.11627
1991-09-30,0.0,44.58623,-111.11627
1991-10-01,0.0,44.58623,-111.11627
1991-10-02,0.0,44.58623,-111.11627
1991-10-03,0.0,44.58623,-111.11627
1991-10-04,0.0,44.58623,-111.11627
1991-10-05,0.0,44.58623,-111.11627
1991-10-06,0.0,44.58623,-111.11627
1991-10-07,0.0,44.58623,-111.11627
1991-10-08,0.0,44.58623,-111.11627
1991-10-09,0.0,44.58623,-111.11627
1991-10-10,0.0,44.58623,-111.11627
1991-10-11,0.0,44.58623,-111.11627
1991-10-12,0.0,44.58623,-111.11627
1991-10-13,0.0,44.58623,-111.11627
1991-10-14,0.0,44.58623,-111.11627
1991-10-15,0.0,44.58623,-111.11627
1991-10-16,0.0,44.58623,-111.11627
1991-10-17,0.0,44.58623,-111.11627
1991-10-18,0.0,44.58623,-111.11627
1991-10-19,0.0,44.58623,-111.11627
1991-10-20,0.0,44.58623,-111.11627
1991-10-21,0.0,44.58623,-111.11627
1991-10-22,0.0,44.58623,-111.11627
1991-10-23,33.02,44.58623,-111.11627
1991-10-24,58.42,44.58623,-111.11627
1991-10-25,63.5,44.58623,-111.11627
1991-10-26,78.74,44.58623,-111.11627
1991-10-27,116.84,44.58623,-111.11627
1991-10-28,127.0,44.58623,-111.11627
1991-10-29,127.0,44.58623,-111.11627
1991-10-30,127.0,44.58623,-111.11627
1991-10-31,127.0,44.58623,-111.11627
1991-11-01,127.0,44.58623,-111.11627
1991-11-02,129.54,44.58623,-111.11627
1991-11-03,129.54,44.58623,-111.11627
1991-11-04,129.54,44.58623,-111.11627
1991-11-05,137.16,44.58623,-111.11627
1991-11-06,144.78,44.58623,-111.11627
1991-11-07,147.32,44.58623,-111.11627
1991-11-08,147.32,44.58623,-111.11627
1991-11-09,152.4,44.58623,-111.11627
1991-11-10,154.94,44.58623,-111.11627
1991-11-11,154.94,44.58623,-111.11627
1991-11-12,154.94,44.58623,-111.11627
1991-11-13,160.02,44.58623,-111.11627
1991-11-14,185.42,44.58623,-111.11627
1991-11-15,185.42,44.58623,-111.11627
1991-11-16,185.42,44.58623,-111.11627
1991-11-17,185.42,44.58623,-111.11627
1991-11-18,195.58,44.58623,-111.11627
1991-11-19,195.58,44.58623,-111.11627
