date,swe,latitude,longitude
1991-01-01,116.84,38.92431,-119.91641
1991-01-02,116.84,38.92431,-119.91641
1991-01-03,124.46,38.92431,-119.91641
1991-01-04,127.0,38.92431,-119.91641
1991-01-05,127.0,38.92431,-119.91641
1991-01-06,127.0,38.92431,-119.91641
1991-01-07,127.0,38.92431,-119.91641
1991-01-08,127.0,38.92431,-119.91641
1991-01-09,127.0,38.92431,-119.91641
1991-01-10,127.0,38.92431,-119.91641
1991-01-11,127.0,38.92431,-119.91641
1991-01-12,127.0,38.92431,-119.91641
1991-01-13,127.0,38.92431,-119.91641
1991-01-14,127.0,38.92431,-119.91641
1991-01-15,127.0,38.92431,-119.91641
1991-01-16,127.0,38.92431,-119.91641
1991-01-17,127.0,38.92431,-119.91641
1991-01-18,127.0,38.92431,-119.91641
1991-01-19,127.0,38.92431,-119.91641
1991-01-20,127.0,38.92431,-119.91641
1991-01-21,127.0,38.92431,-119.91641
1991-01-22,127.0,38.92431,-119.91641
1991-01-23,127.0,38.92431,-119.91641
1991-01-24,127.0,38.92431,-119.91641
1991-01-25,127.0,38.92431,-119.91641
1991-01-26,127.0,38.92431,-119.91641
1991-01-27,129.54,38.92431,-119.91641
1991-01-28,129.54,38.92431,-119.91641
1991-01-29,129.54,38.92431,-119.91641
1991-01-30,129.54,38.92431,-119.91641
1991-01-31,129.54,38.92431,-119.91641
1991-02-01,129.54,38.92431,-119.91641
1991-02-02,129.54,38.92431,-119.91641
1991-02-03,134.62,38.92431,-119.91641
1991-02-04,134.62,38.92431,-119.91641
1991-02-05,144.78,38.92431,-119.91641
1991-02-06,147.32,38.92431,-119.91641
1991-02-07,147.32,38.92431,-119.91641
1991-02-08,147.32,38.92431,-119.91641
1991-02-09,147.32,38.92431,-119.91641
1991-02-10,147.32,38.92431,-119.91641
1991-02-11,147.32,38.92431,-119.91641
1991-02-12,147.32,38.92431,-119.91641
1991-02-13,147.32,38.92431,-119.91641
1991-02-14,147.32,38.92431,-119.91641
1991-02-15,147.32,38.92431,-119.91641
1991-02-16,147.32,38.92431,-119.91641
1991-02-17,147.32,38.92431,-119.91641
1991-02-18,147.32,38.92431,-119.91641
1991-02-19,147.32,38.92431,-119.91641
1991-02-20,147.32,38.92431,-119.91641
1991-02-21,142.24,38.92431,-119.91641
1991-02-22,142.24,38.92431,-119.91641
1991-02-23,142.24,38.92431,-119.91641
1991-02-24,142.24,38.92431,-119.91641
1991-02-25,139.7,38.92431,-119.91641
1991-02-26,139.7,38.92431,-119.91641
1991-02-27,137.16,38.92431,-119.91641
1991-02-28,134.62,38.92431,-119.91641
1991-03-01,142.24,38.92431,-119.91641
1991-03-02,195.58,38.92431,-119.91641
1991-03-03,203.2,38.92431,-119.91641
1991-03-04,251.46,38.92431,-119.91641
1991-03-05,261.62,38.92431,-119.91641
1991-03-06,269.24,38.92431,-119.91641
1991-03-07,269.24,38.92431,-119.91641
1991-03-08,269.24,38.92431,-119.91641
1991-03-09,269.24,38.92431,-119.91641
1991-03-10,269.24,38.92431,-119.91641
1991-03-11,281.94,38.92431,-119.91641
1991-03-12,281.94,38.92431,-119.91641
1991-03-13,281.94,38.92431,-119.91641
1991-03-14,289.56,38.92431,-119.91641
1991-03-15,299.72,38.92431,-119.91641
1991-03-16,299.72,38.92431,-119.91641
1991-03-17,299.72,38.92431,-119.91641
1991-03-18,307.34,38.92431,-119.91641
1991-03-19,314.96,38.92431,-119.91641
1991-03-20,317.5,38.92431,-119.91641
1991-03-21,317.5,38.92431,-119.91641
1991-03-22,317.5,38.92431,-119.91641
1991-03-23,317.5,38.92431,-119.91641
1991-03-24,345.44,38.92431,-119.91641
1991-03-25,368.3,38.92431,-119.91641
1991-03-26,406.4,38.92431,-119.91641
1991-03-27,436.88,38.92431,-119.91641
1991-03-28,444.5,38.92431,-119.91641
1991-03-29,441.96,38.92431,-119.91641
1991-03-30,439.42,38.92431,-119.91641
1991-03-31,439.42,38.92431,-119.91641
1991-04-01,439.42,38.92431,-119.91641
1991-04-02,439.42,38.92431,-119.91641
1991-04-03,439.42,38.92431,-119.91641
1991-04-04,439.42,38.92431,-119.91641
1991-04-05,429.26,38.92431,-119.91641
1991-04-06,426.72,38.92431,-119.91641
1991-04-07,426.72,38.92431,-119.91641
1991-04-08,426.72,38.92431,-119.91641
1991-04-09,426.72,38.92431,-119.91641
1991-04-10,426.72,38.92431,-119.91641
1991-04-11,426.72,38.92431,-119.91641
1991-04-12,426.72,38.92431,-119.91641
1991-04-13,426.72,38.92431,-119.91641
1991-04-14,426.72,38.92431,-119.91641
1991-04-15,424.18,38.92431,-119.91641
1991-04-16,429.26,38.92431,-119.91641
1991-04-17,431.8,38.92431,-119.91641
1991-04-18,436.88,38.92431,-119.91641
1991-04-19,436.88,38.92431,-119.91641
1991-04-20,424.18,38.92431,-119.91641
1991-04-21,424.18,38.92431,-119.91641
1991-04-22,424.18,38.92431,-119.91641
1991-04-23,419.1,38.92431,-119.91641
1991-04-24,406.4,38.92431,-119.91641
1991-04-25,406.4,38.92431,-119.91641
1991-04-26,406.4,38.92431,-119.91641
1991-04-27,421.64,38.92431,-119.91641
1991-04-28,421.64,38.92431,-119.91641
1991-04-29,403.86,38.92431,-119.91641
1991-04-30,388.62,38.92431,-119.91641
1991-05-01,360.68,38.92431,-119.91641
1991-05-02,365.76,38.92431,-119.91641
1991-05-03,368.3,38.92431,-119.91641
1991-05-04,373.38,38.92431,-119.91641
1991-05-05,353.06,38.92431,-119.91641
1991-05-06,327.66,38.92431,-119.91641
1991-05-07,307.34,38.92431,-119.91641
