date,swe,latitude,longitude
1991-01-01,695.96,46.9751,-115.0349
1991-01-02,706.12,46.9751,-115.0349
1991-01-03,706.12,46.9751,-115.0349
1991-01-04,706.12,46.9751,-115.0349
1991-01-05,706.12,46.9751,-115.0349
1991-01-06,706.12,46.9751,-115.0349
1991-01-07,711.2,46.9751,-115.0349
1991-01-08,749.3,46.9751,-115.0349
1991-01-09,764.54,46.9751,-115.0349
1991-01-10,767.08,46.9751,-115.0349
1991-01-11,772.16,46.9751,-115.0349
1991-01-12,792.48,46.9751,-115.0349
1991-01-13,828.04,46.9751,-115.0349
1991-01-14,853.44,46.9751,-115.0349
1991-01-15,876.3,46.9751,-115.0349
1991-01-16,878.84,46.9751,-115.0349
1991-01-17,886.46,46.9751,-115.0349
1991-01-18,896.62,46.9751,-115.0349
1991-01-19,896.62,46.9751,-115.0349
1991-01-20,896.62,46.9751,-115.0349
1991-01-21,896.62,46.9751,-115.0349
1991-01-22,901.7,46.9751,-115.0349
1991-01-23,901.7,46.9751,-115.0349
1991-01-24,904.24,46.9751,-115.0349
1991-01-25,904.24,46.9751,-115.0349
1991-01-26,906.78,46.9751,-115.0349
1991-01-27,906.78,46.9751,-115.0349
1991-01-28,911.86,46.9751,-115.0349
1991-01-29,911.86,46.9751,-115.0349
1991-01-30,914.4,46.9751,-115.0349
1991-01-31,916.94,46.9751,-115.0349
1991-02-01,924.56,46.9751,-115.0349
1991-02-02,927.1,46.9751,-115.0349
1991-02-03,937.26,46.9751,-115.0349
1991-02-04,949.96,46.9751,-115.0349
1991-02-05,952.5,46.9751,-115.0349
1991-02-06,952.5,46.9751,-115.0349
1991-02-07,957.58,46.9751,-115.0349
1991-02-08,957.58,46.9751,-115.0349
1991-02-09,957.58,46.9751,-115.0349
1991-02-10,960.12,46.9751,-115.0349
1991-02-11,960.12,46.9751,-115.0349
1991-02-12,965.2,46.9751,-115.0349
1991-02-13,970.28,46.9751,-115.0349
1991-02-14,972.82,46.9751,-115.0349
1991-02-15,980.44,46.9751,-115.0349
1991-02-16,985.52,46.9751,-115.0349
1991-02-17,985.52,46.9751,-115.0349
1991-02-18,990.6,46.9751,-115.0349
1991-02-19,1000.76,46.9751,-115.0349
1991-02-20,1033.78,46.9751,-115.0349
1991-02-21,1054.1,46.9751,-115.0349
1991-02-22,1056.64,46.9751,-115.0349
1991-02-23,1056.64,46.9751,-115.0349
1991-02-24,1059.18,46.9751,-115.0349
1991-02-25,1059.18,46.9751,-115.0349
1991-02-26,1066.8,46.9751,-115.0349
1991-02-27,1074.42,46.9751,-115.0349
1991-02-28,1074.42,46.9751,-115.0349
1991-03-01,1074.42,46.9751,-115.0349
1991-03-02,1082.04,46.9751,-115.0349
1991-03-03,1127.76,46.9751,-115.0349
1991-03-04,1168.4,46.9751,-115.0349
1991-03-05,1188.72,46.9751,-115.0349
1991-03-06,1198.88,46.9751,-115.0349
