date,swe,latitude,longitude
1991-01-01,116.84,44.9938,-113.44399
1991-01-02,116.84,44.9938,-113.44399
1991-01-03,116.84,44.9938,-113.44399
1991-01-04,116.84,44.9938,-113.44399
1991-01-05,116.84,44.9938,-113.44399
1991-01-06,116.84,44.9938,-113.44399
1991-01-07,116.84,44.9938,-113.44399
1991-01-08,116.84,44.9938,-113.44399
1991-01-09,116.84,44.9938,-113.44399
1991-01-10,116.84,44.9938,-113.44399
1991-01-11,116.84,44.9938,-113.44399
1991-01-12,119.38,44.9938,-113.44399
1991-01-13,119.38,44.9938,-113.44399
1991-01-14,127.0,44.9938,-113.44399
1991-01-15,132.08,44.9938,-113.44399
1991-01-16,137.16,44.9938,-113.44399
1991-01-17,139.7,44.9938,-113.44399
1991-01-18,142.24,44.9938,-113.44399
1991-01-19,144.78,44.9938,-113.44399
1991-01-20,144.78,44.9938,-113.44399
1991-01-21,144.78,44.9938,-113.44399
1991-01-22,144.78,44.9938,-113.44399
1991-01-23,144.78,44.9938,-113.44399
1991-01-24,144.78,44.9938,-113.44399
1991-01-25,144.78,44.9938,-113.44399
1991-01-26,147.32,44.9938,-113.44399
1991-01-27,147.32,44.9938,-113.44399
1991-01-28,147.32,44.9938,-113.44399
1991-01-29,149.86,44.9938,-113.44399
1991-01-30,152.4,44.9938,-113.44399
1991-01-31,152.4,44.9938,-113.44399
1991-02-01,152.4,44.9938,-113.44399
1991-02-02,152.4,44.9938,-113.44399
1991-02-03,152.4,44.9938,-113.44399
1991-02-04,152.4,44.9938,-113.44399
1991-02-05,152.4,44.9938,-113.44399
1991-02-06,152.4,44.9938,-113.44399
1991-02-07,152.4,44.9938,-113.44399
1991-02-08,154.94,44.9938,-113.44399
1991-02-09,154.94,44.9938,-113.44399
1991-02-10,154.94,44.9938,-113.44399
1991-02-11,154.94,44.9938,-113.44399
1991-02-12,154.94,44.9938,-113.44399
1991-02-13,154.94,44.9938,-113.44399
1991-02-14,154.94,44.9938,-113.44399
1991-02-15,157.48,44.9938,-113.44399
1991-02-16,160.02,44.9938,-113.44399
1991-02-17,165.1,44.9938,-113.44399
1991-02-18,167.64,44.9938,-113.44399
1991-02-19,167.64,44.9938,-113.44399
1991-02-20,170.18,44.9938,-113.44399
1991-02-21,170.18,44.9938,-113.44399
1991-02-22,170.18,44.9938,-113.44399
1991-02-23,170.18,44.9938,-113.44399
1991-02-24,170.18,44.9938,-113.44399
1991-02-25,170.18,44.9938,-113.44399
1991-02-26,170.18,44.9938,-113.44399
1991-02-27,170.18,44.9938,-113.44399
1991-02-28,170.18,44.9938,-113.44399
1991-03-01,170.18,44.9938,-113.44399
1991-03-02,170.18,44.9938,-113.44399
1991-03-03,175.26,44.9938,-113.44399
1991-03-04,177.8,44.9938,-113.44399
1991-03-05,185.42,44.9938,-113.44399
1991-03-06,195.58,44.9938,-113.44399
1991-03-07,198.12,44.9938,-113.44399
1991-03-08,203.2,44.9938,-113.44399
1991-03-09,205.74,44.9938,-113.44399
1991-03-10,205.74,44.9938,-113.44399
