date,swe,latitude,longitude
1991-01-01,132.08,45.54477,-123.37315
1991-01-02,132.08,45.54477,-123.37315
1991-01-03,132.08,45.54477,-123.37315
1991-01-04,132.08,45.54477,-123.37315
1991-01-05,132.08,45.54477,-123.37315
1991-01-06,132.08,45.54477,-123.37315
1991-01-07,152.4,45.54477,-123.37315
1991-01-08,182.88,45.54477,-123.37315
1991-01-09,177.8,45.54477,-123.37315
1991-01-10,182.88,45.54477,-123.37315
1991-01-11,167.64,45.54477,-123.37315
1991-01-12,152.4,45.54477,-123.37315
1991-01-13,121.92,45.54477,-123.37315
1991-01-14,88.9,45.54477,-123.37315
1991-01-15,66.04,45.54477,-123.37315
1991-01-16,50.8,45.54477,-123.37315
1991-01-17,30.48,45.54477,-123.37315
1991-01-18,17.78,45.54477,-123.37315
1991-01-19,12.7,45.54477,-123.37315
1991-01-20,7.62,45.54477,-123.37315
1991-01-21,2.54,45.54477,-123.37315
1991-01-22,5.08,45.54477,-123.37315
1991-01-23,7.62,45.54477,-123.37315
1991-01-24,7.62,45.54477,-123.37315
1991-01-25,2.54,45.54477,-123.37315
1991-01-26,0.0,45.54477,-123.37315
1991-01-27,0.0,45.54477,-123.37315
1991-01-28,0.0,45.54477,-123.37315
1991-01-29,0.0,45.54477,-123.37315
1991-01-30,0.0,45.54477,-123.37315
1991-01-31,0.0,45.54477,-123.37315
1991-02-01,0.0,45.54477,-123.37315
1991-02-02,0.0,45.54477,-123.37315
1991-02-03,0.0,45.54477,-123.37315
1991-02-04,0.0,45.54477,-123.37315
1991-02-05,0.0,45.54477,-123.37315
1991-02-06,0.0,45.54477,-123.37315
1991-02-07,0.0,45.54477,-123.37315
1991-02-08,0.0,45.54477,-123.37315
1991-02-09,0.0,45.54477,-123.37315
1991-02-10,0.0,45.54477,-123.37315
1991-02-11,0.0,45.54477,-123.37315
1991-02-12,0.0,45.54477,-123.37315
1991-02-13,2.54,45.54477,-123.37315
1991-02-14,0.0,45.54477,-123.37315
1991-02-15,0.0,45.54477,-123.37315
1991-02-16,0.0,45.54477,-123.37315
1991-02-17,2.54,45.54477,-123.37315
1991-02-18,2.54,45.54477,-123.37315
1991-02-19,2.54,45.54477,-123.37315
1991-02-20,0.0,45.54477,-123.37315
1991-02-21,5.08,45.54477,-123.37315
1991-02-22,2.54,45.54477,-123.37315
1991-02-23,2.54,45.54477,-123.37315
1991-02-24,0.0,45.54477,-123.37315
1991-02-25,0.0,45.54477,-123.37315
1991-02-26,0.0,45.54477,-123.37315
1991-02-27,0.0,45.54477,-123.37315
1991-02-28,0.0,45.54477,-123.37315
1991-03-01,0.0,45.54477,-123.37315
1991-03-02,0.0,45.54477,-123.37315
1991-03-03,5.08,45.54477,-123.37315
1991-03-04,2.54,45.54477,-123.37315
1991-03-05,15.24,45.54477,-123.37315
1991-03-06,25.4,45.54477,-123.37315
1991-03-07,27.94,45.54477,-123.37315
1991-03-08,30.48,45.54477,-123.37315
1991-03-09,30.48,45.54477,-123.37315
1991-03-10,35.56,45.54477,-123.37315
1991-03-11,45.72,45.54477,-123.37315
1991-03-12,93.98,45.54477,-123.37315
1991-03-13,99.06,45.54477,-123.37315
1991-03-14,99.06,45.54477,-123.37315
1991-03-15,99.06,45.54477,-123.37315
1991-03-16,99.06,45.54477,-123.37315
1991-03-17,99.06,45.54477,-123.37315
1991-03-18,96.52,45.54477,-123.37315
1991-03-19,96.52,45.54477,-123.37315
1991-03-20,104.14,45.54477,-123.37315
1991-03-21,101.6,45.54477,-123.37315
