date,swe,latitude,longitude
1991-01-01,152.4,39.80364,-105.77786
1991-01-02,152.4,39.80364,-105.77786
1991-01-03,152.4,39.80364,-105.77786
1991-01-04,152.4,39.80364,-105.77786
1991-01-05,160.02,39.80364,-105.77786
1991-01-06,160.02,39.80364,-105.77786
1991-01-07,160.02,39.80364,-105.77786
1991-01-08,160.02,39.80364,-105.77786
1991-01-09,162.56,39.80364,-105.77786
1991-01-10,162.56,39.80364,-105.77786
1991-01-11,170.18,39.80364,-105.77786
1991-01-12,170.18,39.80364,-105.77786
1991-01-13,177.8,39.80364,-105.77786
1991-01-14,182.88,39.80364,-105.77786
1991-01-15,187.96,39.80364,-105.77786
1991-01-16,195.58,39.80364,-105.77786
1991-01-17,198.12,39.80364,-105.77786
1991-01-18,200.66,39.80364,-105.77786
1991-01-19,200.66,39.80364,-105.77786
1991-01-20,210.82,39.80364,-105.77786
1991-01-21,210.82,39.80364,-105.77786
1991-01-22,210.82,39.80364,-105.77786
1991-01-23,210.82,39.80364,-105.77786
1991-01-24,215.9,39.80364,-105.77786
1991-01-25,226.06,39.80364,-105.77786
1991-01-26,226.06,39.80364,-105.77786
1991-01-27,218.44,39.80364,-105.77786
1991-01-28,215.9,39.80364,-105.77786
1991-01-29,218.44,39.80364,-105.77786
1991-01-30,220.98,39.80364,-105.77786
1991-01-31,220.98,39.80364,-105.77786
1991-02-01,220.98,39.80364,-105.77786
1991-02-02,220.98,39.80364,-105.77786
1991-02-03,220.98,39.80364,-105.77786
1991-02-04,220.98,39.80364,-105.77786
1991-02-05,220.98,39.80364,-105.77786
1991-02-06,220.98,39.80364,-105.77786
1991-02-07,220.98,39.80364,-105.77786
1991-02-08,220.98,39.80364,-105.77786
1991-02-09,220.98,39.80364,-105.77786
1991-02-10,218.44,39.80364,-105.77786
1991-02-11,218.44,39.80364,-105.77786
1991-02-12,218.44,39.80364,-105.77786
1991-02-13,231.14,39.80364,-105.77786
1991-02-14,254.0,39.80364,-105.77786
1991-02-15,261.62,39.80364,-105.77786
1991-02-16,261.62,39.80364,-105.77786
1991-02-17,266.7,39.80364,-105.77786
1991-02-18,269.24,39.80364,-105.77786
1991-02-19,276.86,39.80364,-105.77786
1991-02-20,281.94,39.80364,-105.77786
1991-02-21,284.48,39.80364,-105.77786
1991-02-22,284.48,39.80364,-105.77786
1991-02-23,284.48,39.80364,-105.77786
1991-02-24,284.48,39.80364,-105.77786
1991-02-25,284.48,39.80364,-105.77786
1991-02-26,287.02,39.80364,-105.77786
1991-02-27,287.02,39.80364,-105.77786
1991-02-28,287.02,39.80364,-105.77786
1991-03-01,287.02,39.80364,-105.77786
1991-03-02,289.56,39.80364,-105.77786
1991-03-03,297.18,39.80364,-105.77786
1991-03-04,299.72,39.80364,-105.77786
1991-03-05,299.72,39.80364,-105.77786
1991-03-06,347.98,39.80364,-105.77786
1991-03-07,350.52,39.80364,-105.77786
1991-03-08,353.06,39.80364,-105.77786
1991-03-09,358.14,39.80364,-105.77786
1991-03-10,358.14,39.80364,-105.77786
1991-03-11,358.14,39.80364,-105.77786
