date,swe,latitude,longitude
1991-01-01,185.42,43.932,-115.66588
1991-01-02,185.42,43.932,-115.66588
1991-01-03,185.42,43.932,-115.66588
1991-01-04,185.42,43.932,-115.66588
1991-01-05,185.42,43.932,-115.66588
1991-01-06,185.42,43.932,-115.66588
1991-01-07,187.96,43.932,-115.66588
1991-01-08,203.2,43.932,-115.66588
1991-01-09,203.2,43.932,-115.66588
1991-01-10,208.28,43.932,-115.66588
1991-01-11,218.44,43.932,-115.66588
1991-01-12,233.68,43.932,-115.66588
1991-01-13,269.24,43.932,-115.66588
1991-01-14,281.94,43.932,-115.66588
1991-01-15,302.26,43.932,-115.66588
1991-01-16,312.42,43.932,-115.66588
1991-01-17,312.42,43.932,-115.66588
1991-01-18,312.42,43.932,-115.66588
1991-01-19,312.42,43.932,-115.66588
1991-01-20,312.42,43.932,-115.66588
1991-01-21,312.42,43.932,-115.66588
1991-01-22,312.42,43.932,-115.66588
1991-01-23,312.42,43.932,-115.66588
1991-01-24,312.42,43.932,-115.66588
1991-01-25,312.42,43.932,-115.66588
1991-01-26,312.42,43.932,-115.66588
1991-01-27,314.96,43.932,-115.66588
1991-01-28,314.96,43.932,-115.66588
1991-01-29,314.96,43.932,-115.66588
1991-01-30,314.96,43.932,-115.66588
1991-01-31,317.5,43.932,-115.66588
1991-02-01,317.5,43.932,-115.66588
1991-02-02,320.04,43.932,-115.66588
1991-02-03,322.58,43.932,-115.66588
1991-02-04,325.12,43.932,-115.66588
1991-02-05,325.12,43.932,-115.66588
1991-02-06,330.2,43.932,-115.66588
1991-02-07,330.2,43.932,-115.66588
1991-02-08,330.2,43.932,-115.66588
1991-02-09,330.2,43.932,-115.66588
1991-02-10,330.2,43.932,-115.66588
1991-02-11,330.2,43.932,-115.66588
1991-02-12,330.2,43.932,-115.66588
1991-02-13,332.74,43.932,-115.66588
1991-02-14,335.28,43.932,-115.66588
1991-02-15,335.28,43.932,-115.66588
1991-02-16,335.28,43.932,-115.66588
1991-02-17,345.44,43.932,-115.66588
1991-02-18,345.44,43.932,-115.66588
1991-02-19,345.44,43.932,-115.66588
1991-02-20,347.98,43.932,-115.66588
1991-02-21,347.98,43.932,-115.66588
1991-02-22,347.98,43.932,-115.66588
1991-02-23,347.98,43.932,-115.66588
1991-02-24,347.98,43.932,-115.66588
1991-02-25,347.98,43.932,-115.66588
1991-02-26,347.98,43.932,-115.66588
1991-02-27,347.98,43.932,-115.66588
1991-02-28,347.98,43.932,-115.66588
1991-03-01,347.98,43.932,-115.66588
1991-03-02,375.92,43.932,-115.66588
1991-03-03,398.78,43.932,-115.66588
1991-03-04,414.02,43.932,-115.66588
1991-03-05,454.66,43.932,-115.66588
1991-03-06,454.66,43.932,-115.66588
1991-03-07,457.2,43.932,-115.66588
1991-03-08,457.2,43.932,-115.66588
1991-03-09,452.12,43.932,-115.66588
1991-03-10,452.12,43.932,-115.66588
1991-03-11,457.2,43.932,-115.66588
1991-03-12,457.2,43.932,-115.66588
1991-03-13,472.44,43.932,-115.66588
1991-03-14,474.98,43.932,-115.66588
1991-03-15,474.98,43.932,-115.66588
1991-03-16,474.98,43.932,-115.66588
1991-03-17,474.98,43.932,-115.66588
1991-03-18,474.98,43.932,-115.66588
1991-03-19,474.98,43.932,-115.66588
1991-03-20,485.14,43.932,-115.66588
1991-03-21,487.68,43.932,-115.66588
1991-03-22,487.68,43.932,-115.66588
1991-03-23,490.22,43.932,-115.66588
1991-03-24,497.84,43.932,-115.66588
1991-03-25,505.46,43.932,-115.66588
1991-03-26,518.16,43.932,-115.66588
1991-03-27,523.24,43.932,-115.66588
1991-03-28,525.78,43.932,-115.66588
1991-03-29,525.78,43.932,-115.66588
1991-03-30,528.32,43.932,-115.66588
1991-03-31,528.32,43.932,-115.66588
1991-04-01,528.32,43.932,-115.66588
1991-04-02,528.32,43.932,-115.66588
1991-04-03,533.4,43.932,-115.66588
1991-04-04,530.86,43.932,-115.66588
1991-04-05,528.32,43.932,-115.66588
1991-04-06,528.32,43.932,-115.66588
1991-04-07,525.78,43.932,-115.66588
1991-04-08,523.24,43.932,-115.66588
1991-04-09,530.86,43.932,-115.66588
1991-04-10,553.72,43.932,-115.66588
1991-04-11,556.26,43.932,-115.66588
1991-04-12,558.8,43.932,-115.66588
1991-04-13,556.26,43.932,-115.66588
1991-04-14,556.26,43.932,-115.66588
1991-04-15,553.72,43.932,-115.66588
1991-04-16,566.42,43.932,-115.66588
1991-04-17,576.58,43.932,-115.66588
1991-04-18,581.66,43.932,-115.66588
1991-04-19,584.2,43.932,-115.66588
1991-04-20,581.66,43.932,-115.66588
1991-04-21,574.04,43.932,-115.66588
1991-04-22,563.88,43.932,-115.66588
1991-04-23,551.18,43.932,-115.66588
1991-04-24,546.1,43.932,-115.66588
1991-04-25,553.72,43.932,-115.66588
1991-04-26,558.8,43.932,-115.66588
1991-04-27,558.8,43.932,-115.66588
1991-04-28,563.88,43.932,-115.66588
1991-04-29,558.8,43.932,-115.66588
1991-04-30,558.8,43.932,-115.66588
1991-05-01,548.64,43.932,-115.66588
1991-05-02,543.56,43.932,-115.66588
1991-05-03,533.4,43.932,-115.66588
1991-05-04,523.24,43.932,-115.66588
1991-05-05,520.7,43.932,-115.66588
1991-05-06,500.38,43.932,-115.66588
1991-05-07,480.06,43.932,-115.66588
1991-05-08,464.82,43.932,-115.66588
1991-05-09,444.5,43.932,-115.66588
1991-05-10,436.88,43.932,-115.66588
1991-05-11,431.8,43.932,-115.66588
1991-05-12,431.8,43.932,-115.66588
1991-05-13,416.56,43.932,-115.66588
