date,swe,latitude,longitude
1991-01-01,213.36,40.59936,-111.58167
1991-01-02,213.36,40.59936,-111.58167
1991-01-03,213.36,40.59936,-111.58167
1991-01-04,213.36,40.59936,-111.58167
1991-01-05,215.9,40.59936,-111.58167
1991-01-06,215.9,40.59936,-111.58167
1991-01-07,215.9,40.59936,-111.58167
1991-01-08,223.52,40.59936,-111.58167
1991-01-09,226.06,40.59936,-111.58167
1991-01-10,228.6,40.59936,-111.58167
1991-01-11,231.14,40.59936,-111.58167
1991-01-12,231.14,40.59936,-111.58167
1991-01-13,236.22,40.59936,-111.58167
1991-01-14,246.38,40.59936,-111.58167
1991-01-15,259.08,40.59936,-111.58167
1991-01-16,287.02,40.59936,-111.58167
1991-01-17,287.02,40.59936,-111.58167
1991-01-18,292.1,40.59936,-111.58167
1991-01-19,294.64,40.59936,-111.58167
1991-01-20,302.26,40.59936,-111.58167
1991-01-21,302.26,40.59936,-111.58167
1991-01-22,302.26,40.59936,-111.58167
1991-01-23,302.26,40.59936,-111.58167
1991-01-24,302.26,40.59936,-111.58167
1991-01-25,302.26,40.59936,-111.58167
1991-01-26,302.26,40.59936,-111.58167
1991-01-27,302.26,40.59936,-111.58167
1991-01-28,302.26,40.59936,-111.58167
1991-01-29,302.26,40.59936,-111.58167
1991-01-30,302.26,40.59936,-111.58167
1991-01-31,302.26,40.59936,-111.58167
1991-02-01,302.26,40.59936,-111.58167
1991-02-02,302.26,40.59936,-111.58167
1991-02-03,302.26,40.59936,-111.58167
1991-02-04,297.18,40.59936,-111.58167
1991-02-05,297.18,40.59936,-111.58167
1991-02-06,297.18,40.59936,-111.58167
1991-02-07,297.18,40.59936,-111.58167
1991-02-08,297.18,40.59936,-111.58167
1991-02-09,297.18,40.59936,-111.58167
1991-02-10,297.18,40.59936,-111.58167
1991-02-11,297.18,40.59936,-111.58167
1991-02-12,297.18,40.59936,-111.58167
1991-02-13,302.26,40.59936,-111.58167
1991-02-14,317.5,40.59936,-111.58167
1991-02-15,320.04,40.59936,-111.58167
1991-02-16,325.12,40.59936,-111.58167
