date,swe,latitude,longitude
1991-01-01,167.64,45.69682,-118.10657
1991-01-02,167.64,45.69682,-118.10657
1991-01-03,167.64,45.69682,-118.10657
1991-01-04,167.64,45.69682,-118.10657
1991-01-05,167.64,45.69682,-118.10657
1991-01-06,167.64,45.69682,-118.10657
1991-01-07,170.18,45.69682,-118.10657
1991-01-08,170.18,45.69682,-118.10657
1991-01-09,170.18,45.69682,-118.10657
1991-01-10,175.26,45.69682,-118.10657
1991-01-11,185.42,45.69682,-118.10657
1991-01-12,193.04,45.69682,-118.10657
1991-01-13,198.12,45.69682,-118.10657
1991-01-14,195.58,45.69682,-118.10657
1991-01-15,208.28,45.69682,-118.10657
1991-01-16,218.44,45.69682,-118.10657
1991-01-17,220.98,45.69682,-118.10657
1991-01-18,223.52,45.69682,-118.10657
1991-01-19,223.52,45.69682,-118.10657
1991-01-20,226.06,45.69682,-118.10657
1991-01-21,228.6,45.69682,-118.10657
1991-01-22,231.14,45.69682,-118.10657
1991-01-23,231.14,45.69682,-118.10657
1991-01-24,231.14,45.69682,-118.10657
1991-01-25,231.14,45.69682,-118.10657
1991-01-26,231.14,45.69682,-118.10657
1991-01-27,231.14,45.69682,-118.10657
1991-01-28,233.68,45.69682,-118.10657
1991-01-29,236.22,45.69682,-118.10657
1991-01-30,236.22,45.69682,-118.10657
1991-01-31,236.22,45.69682,-118.10657
1991-02-01,271.78,45.69682,-118.10657
1991-02-02,266.7,45.69682,-118.10657
1991-02-03,269.24,45.69682,-118.10657
1991-02-04,261.62,45.69682,-118.10657
1991-02-05,248.92,45.69682,-118.10657
1991-02-06,251.46,45.69682,-118.10657
1991-02-07,259.08,45.69682,-118.10657
1991-02-08,259.08,45.69682,-118.10657
1991-02-09,256.54,45.69682,-118.10657
1991-02-10,256.54,45.69682,-118.10657
1991-02-11,256.54,45.69682,-118.10657
1991-02-12,254.0,45.69682,-118.10657
1991-02-13,264.16,45.69682,-118.10657
1991-02-14,271.78,45.69682,-118.10657
1991-02-15,243.84,45.69682,-118.10657
1991-02-16,228.6,45.69682,-118.10657
1991-02-17,228.6,45.69682,-118.10657
1991-02-18,241.3,45.69682,-118.10657
1991-02-19,251.46,45.69682,-118.10657
1991-02-20,246.38,45.69682,-118.10657
1991-02-21,243.84,45.69682,-118.10657
1991-02-22,233.68,45.69682,-118.10657
1991-02-23,233.68,45.69682,-118.10657
1991-02-24,238.76,45.69682,-118.10657
1991-02-25,243.84,45.69682,-118.10657
1991-02-26,241.3,45.69682,-118.10657
1991-02-27,238.76,45.69682,-118.10657
1991-02-28,238.76,45.69682,-118.10657
1991-03-01,238.76,45.69682,-118.10657
1991-03-02,248.92,45.69682,-118.10657
1991-03-03,251.46,45.69682,-118.10657
1991-03-04,251.46,45.69682,-118.10657
1991-03-05,251.46,45.69682,-118.10657
1991-03-06,274.32,45.69682,-118.10657
1991-03-07,281.94,45.69682,-118.10657
1991-03-08,284.48,45.69682,-118.10657
1991-03-09,287.02,45.69682,-118.10657
1991-03-10,292.1,45.69682,-118.10657
1991-03-11,297.18,45.69682,-118.10657
1991-03-12,304.8,45.69682,-118.10657
1991-03-13,325.12,45.69682,-118.10657
1991-03-14,327.66,45.69682,-118.10657
1991-03-15,335.28,45.69682,-118.10657
1991-03-16,332.74,45.69682,-118.10657
1991-03-17,332.74,45.69682,-118.10657
1991-03-18,330.2,45.69682,-118.10657
1991-03-19,327.66,45.69682,-118.10657
1991-03-20,342.9,45.69682,-118.10657
1991-03-21,342.9,45.69682,-118.10657
1991-03-22,342.9,45.69682,-118.10657
1991-03-23,342.9,45.69682,-118.10657
