date,swe,latitude,longitude
1991-01-01,238.76,46.1795,-121.92661
1991-01-02,243.84,46.1795,-121.92661
1991-01-03,246.38,46.1795,-121.92661
1991-01-04,248.92,46.1795,-121.92661
1991-01-05,251.46,46.1795,-121.92661
1991-01-06,251.46,46.1795,-121.92661
1991-01-07,261.62,46.1795,-121.92661
1991-01-08,289.56,46.1795,-121.92661
1991-01-09,304.8,46.1795,-121.92661
1991-01-10,322.58,46.1795,-121.92661
1991-01-11,330.2,46.1795,-121.92661
1991-01-12,327.66,46.1795,-121.92661
1991-01-13,317.5,46.1795,-121.92661
1991-01-14,307.34,46.1795,-121.92661
1991-01-15,307.34,46.1795,-121.92661
1991-01-16,309.88,46.1795,-121.92661
1991-01-17,307.34,46.1795,-121.92661
1991-01-18,304.8,46.1795,-121.92661
1991-01-19,302.26,46.1795,-121.92661
1991-01-20,302.26,46.1795,-121.92661
1991-01-21,297.18,46.1795,-121.92661
1991-01-22,292.1,46.1795,-121.92661
1991-01-23,292.1,46.1795,-121.92661
1991-01-24,292.1,46.1795,-121.92661
1991-01-25,292.1,46.1795,-121.92661
1991-01-26,292.1,46.1795,-121.92661
1991-01-27,294.64,46.1795,-121.92661
1991-01-28,294.64,46.1795,-121.92661
1991-01-29,297.18,46.1795,-121.92661
1991-01-30,292.1,46.1795,-121.92661
1991-01-31,279.4,46.1795,-121.92661
1991-02-01,289.56,46.1795,-121.92661
1991-02-02,279.4,46.1795,-121.92661
1991-02-03,279.4,46.1795,-121.92661
1991-02-04,279.4,46.1795,-121.92661
1991-02-05,279.4,46.1795,-121.92661
1991-02-06,281.94,46.1795,-121.92661
1991-02-07,281.94,46.1795,-121.92661
1991-02-08,284.48,46.1795,-121.92661
1991-02-09,284.48,46.1795,-121.92661
1991-02-10,287.02,46.1795,-121.92661
1991-02-11,287.02,46.1795,-121.92661
1991-02-12,289.56,46.1795,-121.92661
1991-02-13,279.4,46.1795,-121.92661
1991-02-14,274.32,46.1795,-121.92661
1991-02-15,264.16,46.1795,-121.92661
1991-02-16,254.0,46.1795,-121.92661
1991-02-17,254.0,46.1795,-121.92661
1991-02-18,254.0,46.1795,-121.92661
1991-02-19,254.0,46.1795,-121.92661
1991-02-20,233.68,46.1795,-121.92661
1991-02-21,231.14,46.1795,-121.92661
1991-02-22,226.06,46.1795,-121.92661
1991-02-23,218.44,46.1795,-121.92661
1991-02-24,213.36,46.1795,-121.92661
1991-02-25,203.2,46.1795,-121.92661
1991-02-26,195.58,46.1795,-121.92661
1991-02-27,190.5,46.1795,-121.92661
1991-02-28,182.88,46.1795,-121.92661
1991-03-01,167.64,46.1795,-121.92661
1991-03-02,190.5,46.1795,-121.92661
1991-03-03,215.9,46.1795,-121.92661
1991-03-04,220.98,46.1795,-121.92661
1991-03-05,233.68,46.1795,-121.92661
1991-03-06,241.3,46.1795,-121.92661
1991-03-07,243.84,46.1795,-121.92661
1991-03-08,246.38,46.1795,-121.92661
1991-03-09,248.92,46.1795,-121.92661
1991-03-10,261.62,46.1795,-121.92661
1991-03-11,274.32,46.1795,-121.92661
1991-03-12,307.34,46.1795,-121.92661
1991-03-13,317.5,46.1795,-121.92661
1991-03-14,317.5,46.1795,-121.92661
1991-03-15,320.04,46.1795,-121.92661
1991-03-16,325.12,46.1795,-121.92661
1991-03-17,322.58,46.1795,-121.92661
1991-03-18,322.58,46.1795,-121.92661
1991-03-19,330.2,46.1795,-121.92661
1991-03-20,330.2,46.1795,-121.92661
1991-03-21,330.2,46.1795,-121.92661
1991-03-22,337.82,46.1795,-121.92661
1991-03-23,347.98,46.1795,-121.92661
1991-03-24,350.52,46.1795,-121.92661
1991-03-25,365.76,46.1795,-121.92661
1991-03-26,368.3,46.1795,-121.92661
1991-03-27,365.76,46.1795,-121.92661
1991-03-28,368.3,46.1795,-121.92661
1991-03-29,368.3,46.1795,-121.92661
1991-03-30,365.76,46.1795,-121.92661
1991-03-31,350.52,46.1795,-121.92661
1991-04-01,337.82,46.1795,-121.92661
1991-04-02,327.66,46.1795,-121.92661
1991-04-03,335.28,46.1795,-121.92661
1991-04-04,363.22,46.1795,-121.92661
1991-04-05,332.74,46.1795,-121.92661
1991-04-06,322.58,46.1795,-121.92661
1991-04-07,335.28,46.1795,-121.92661
1991-04-08,350.52,46.1795,-121.92661
1991-04-09,381.0,46.1795,-121.92661
1991-04-10,408.94,46.1795,-121.92661
1991-04-11,419.1,46.1795,-121.92661
1991-04-12,414.02,46.1795,-121.92661
1991-04-13,408.94,46.1795,-121.92661
1991-04-14,401.32,46.1795,-121.92661
1991-04-15,393.7,46.1795,-121.92661
1991-04-16,388.62,46.1795,-121.92661
1991-04-17,381.0,46.1795,-121.92661
1991-04-18,373.38,46.1795,-121.92661
1991-04-19,358.14,46.1795,-121.92661
1991-04-20,337.82,46.1795,-121.92661
1991-04-21,320.04,46.1795,-121.92661
1991-04-22,297.18,46.1795,-121.92661
1991-04-23,266.7,46.1795,-121.92661
1991-04-24,269.24,46.1795,-121.92661
1991-04-25,279.4,46.1795,-121.92661
1991-04-26,279.4,46.1795,-121.92661
1991-04-27,289.56,46.1795,-121.92661
1991-04-28,284.48,46.1795,-121.92661
1991-04-29,279.4,46.1795,-121.92661
1991-04-30,274.32,46.1795,-121.92661
1991-05-01,248.92,46.1795,-121.92661
1991-05-02,223.52,46.1795,-121.92661
1991-05-03,200.66,46.1795,-121.92661
1991-05-04,175.26,46.1795,-121.92661
1991-05-05,127.0,46.1795,-121.92661
1991-05-06,106.68,46.1795,-121.92661
1991-05-07,81.28,46.1795,-121.92661
1991-05-08,63.5,46.1795,-121.92661
1991-05-09,58.42,46.1795,-121.92661
1991-05-10,35.56,46.1795,-121.92661
1991-05-11,15.24,46.1795,-121.92661
1991-05-12,0.0,46.1795,-121.92661
1991-05-13,0.0,46.1795,-121.92661
1991-05-14,0.0,46.1795,-121.92661
1991-05-15,0.0,46.1795,-121.92661
1991-05-16,0.0,46.1795,-121.92661
1991-05-17,0.0,46.1795,-121.92661
1991-05-18,0.0,46.1795,-121.92661
1991-05-19,0.0,46.1795,-121.92661
1991-05-20,0.0,46.1795,-121.92661
1991-05-21,0.0,46.1795,-121.92661
1991-05-22,0.0,46.1795,-121.92661
1991-05-23,0.0,46.1795,-121.92661
1991-05-24,0.0,46.1795,-121.92661
1991-05-25,0.0,46.1795,-121.92661
1991-05-26,0.0,46.1795,-121.92661
1991-05-27,0.0,46.1795,-121.92661
1991-05-28,0.0,46.1795,-121.92661
1991-05-29,0.0,46.1795,-121.92661
1991-05-30,0.0,46.1795,-121.92661
1991-05-31,0.0,46.1795,-121.92661
1991-06-01,0.0,46.1795,-121.92661
1991-06-02,0.0,46.1795,-121.92661
1991-06-03,0.0,46.1795,-121.92661
1991-06-04,0.0,46.1795,-121.92661
1991-06-05,0.0,46.1795,-121.92661
1991-06-06,0.0,46.1795,-121.92661
1991-06-07,0.0,46.1795,-121.92661
1991-06-08,0.0,46.1795,-121.92661
1991-06-09,0.0,46.1795,-121.92661
1991-06-10,0.0,46.1795,-121.92661
1991-06-11,0.0,46.1795,-121.92661
1991-06-12,0.0,46.1795,-121.92661
1991-06-13,0.0,46.1795,-121.92661
1991-06-14,0.0,46.1795,-121.92661
1991-06-15,0.0,46.1795,-121.92661
1991-06-16,0.0,46.1795,-121.92661
1991-06-17,0.0,46.1795,-121.92661
1991-06-18,0.0,46.1795,-121.92661
1991-06-19,0.0,46.1795,-121.92661
1991-06-20,0.0,46.1795,-121.92661
1991-06-21,0.0,46.1795,-121.92661
1991-06-22,0.0,46.1795,-121.92661
1991-06-23,0.0,46.1795,-121.92661
1991-06-24,0.0,46.1795,-121.92661
1991-06-25,0.0,46.1795,-121.92661
1991-06-26,0.0,46.1795,-121.92661
1991-06-27,0.0,46.1795,-121.92661
1991-06-28,0.0,46.1795,-121.92661
1991-06-29,0.0,46.1795,-121.92661
1991-06-30,0.0,46.1795,-121.92661
1991-07-01,0.0,46.1795,-121.92661
1991-07-02,0.0,46.1795,-121.92661
1991-07-03,0.0,46.1795,-121.92661
1991-07-04,0.0,46.1795,-121.92661
1991-07-05,0.0,46.1795,-121.92661
1991-07-06,0.0,46.1795,-121.92661
1991-07-07,0.0,46.1795,-121.92661
1991-07-08,0.0,46.1795,-121.92661
1991-07-09,0.0,46.1795,-121.92661
1991-07-10,0.0,46.1795,-121.92661
1991-07-11,0.0,46.1795,-121.92661
1991-07-12,0.0,46.1795,-121.92661
1991-07-13,0.0,46.1795,-121.92661
1991-07-14,0.0,46.1795,-121.92661
1991-07-15,0.0,46.1795,-121.92661
1991-07-16,0.0,46.1795,-121.92661
1991-07-17,0.0,46.1795,-121.92661
1991-07-18,0.0,46.1795,-121.92661
1991-07-19,0.0,46.1795,-121.92661
1991-07-20,0.0,46.1795,-121.92661
1991-07-21,0.0,46.1795,-121.92661
1991-07-22,0.0,46.1795,-121.92661
1991-07-23,0.0,46.1795,-121.92661
1991-07-24,0.0,46.1795,-121.92661
1991-07-25,0.0,46.1795,-121.92661
1991-07-26,0.0,46.1795,-121.92661
1991-07-27,0.0,46.1795,-121.92661
1991-07-28,0.0,46.1795,-121.92661
1991-07-29,0.0,46.1795,-121.92661
1991-07-30,0.0,46.1795,-121.92661
1991-07-31,0.0,46.1795,-121.92661
1991-08-01,0.0,46.1795,-121.92661
1991-08-02,0.0,46.1795,-121.92661
1991-08-03,0.0,46.1795,-121.92661
1991-08-04,0.0,46.1795,-121.92661
1991-08-05,0.0,46.1795,-121.92661
1991-08-06,0.0,46.1795,-121.92661
1991-08-07,0.0,46.1795,-121.92661
1991-08-08,0.0,46.1795,-121.92661
1991-08-09,0.0,46.1795,-121.92661
1991-08-10,0.0,46.1795,-121.92661
1991-08-11,0.0,46.1795,-121.92661
1991-08-12,0.0,46.1795,-121.92661
1991-08-13,0.0,46.1795,-121.92661
1991-08-14,0.0,46.1795,-121.92661
1991-08-15,0.0,46.1795,-121.92661
1991-08-16,0.0,46.1795,-121.92661
1991-08-17,0.0,46.1795,-121.92661
1991-08-18,0.0,46.1795,-121.92661
1991-08-19,0.0,46.1795,-121.92661
1991-08-20,0.0,46.1795,-121.92661
1991-08-21,0.0,46.1795,-121.92661
1991-08-22,0.0,46.1795,-121.92661
1991-08-23,0.0,46.1795,-121.92661
1991-08-24,0.0,46.1795,-121.92661
1991-08-25,0.0,46.1795,-121.92661
1991-08-26,0.0,46.1795,-121.92661
1991-08-27,0.0,46.1795,-121.92661
1991-08-28,0.0,46.1795,-121.92661
1991-08-29,0.0,46.1795,-121.92661
1991-08-30,0.0,46.1795,-121.92661
1991-08-31,0.0,46.1795,-121.92661
1991-09-01,0.0,46.1795,-121.92661
1991-09-02,0.0,46.1795,-121.92661
1991-09-03,0.0,46.1795,-121.92661
1991-09-04,0.0,46.1795,-121.92661
1991-09-05,0.0,46.1795,-121.92661
1991-09-06,0.0,46.1795,-121.92661
1991-09-07,0.0,46.1795,-121.92661
1991-09-08,0.0,46.1795,-121.92661
1991-09-09,0.0,46.1795,-121.92661
1991-09-10,0.0,46.1795,-121.92661
1991-09-11,0.0,46.1795,-121.92661
1991-09-12,0.0,46.1795,-121.92661
1991-09-13,0.0,46.1795,-121.92661
1991-09-14,0.0,46.1795,-121.92661
1991-09-15,0.0,46.1795,-121.92661
1991-09-16,0.0,46.1795,-121.92661
1991-09-17,0.0,46.1795,-121.92661
1991-09-18,0.0,46.1795,-121.92661
1991-09-19,0.0,46.1795,-121.92661
1991-09-20,0.0,46.1795,-121.92661
1991-09-21,0.0,46.1795,-121.92661
1991-09-22,0.0,46.1795,-121.92661
1991-09-23,0.0,46.1795,-121.92661
1991-09-24,0.0,46.1795,-121.92661
1991-09-25,0.0,46.1795,-121.92661
1991-09-26,0.0,46.1795,-121.92661
1991-09-27,0.0,46.1795,-121.92661
1991-09-28,0.0,46.1795,-121.92661
1991-09-29,0.0,46.1795,-121.92661
1991-09-30,0.0,46.1795,-121.92661
1991-10-01,0.0,46.1795,-121.92661
1991-10-02,0.0,46.1795,-121.92661
1991-10-03,0.0,46.1795,-121.92661
1991-10-04,0.0,46.1795,-121.92661
1991-10-05,0.0,46.1795,-121.92661
1991-10-06,0.0,46.1795,-121.92661
1991-10-07,0.0,46.1795,-121.92661
1991-10-08,0.0,46.1795,-121.92661
1991-10-09,0.0,46.1795,-121.92661
1991-10-10,0.0,46.1795,-121.92661
1991-10-11,0.0,46.1795,-121.92661
1991-10-12,0.0,46.1795,-121.92661
1991-10-13,0.0,46.1795,-121.92661
1991-10-14,0.0,46.1795,-121.92661
1991-10-15,0.0,46.1795,-121.92661
1991-10-16,0.0,46.1795,-121.92661
1991-10-17,0.0,46.1795,-121.92661
1991-10-18,2.54,46.1795,-121.92661
1991-10-19,2.54,46.1795,-121.92661
1991-10-20,0.0,46.1795,-121.92661
1991-10-21,0.0,46.1795,-121.92661
1991-10-22,5.08,46.1795,-121.92661
1991-10-23,12.7,46.1795,-121.92661
1991-10-24,15.24,46.1795,-121.92661
1991-10-25,38.1,46.1795,-121.92661
1991-10-26,53.34,46.1795,-121.92661
1991-10-27,55.88,46.1795,-121.92661
1991-10-28,58.42,46.1795,-121.92661
1991-10-29,66.04,46.1795,-121.92661
1991-10-30,68.58,46.1795,-121.92661
1991-10-31,66.04,46.1795,-121.92661
1991-11-01,63.5,46.1795,-121.92661
1991-11-02,63.5,46.1795,-121.92661
1991-11-03,60.96,46.1795,-121.92661
1991-11-04,60.96,46.1795,-121.92661
1991-11-05,48.26,46.1795,-121.92661
1991-11-06,30.48,46.1795,-121.92661
1991-11-07,22.86,46.1795,-121.92661
1991-11-08,7.62,46.1795,-121.92661
1991-11-09,5.08,46.1795,-121.92661
1991-11-10,2.54,46.1795,-121.92661
1991-11-11,2.54,46.1795,-121.92661
1991-11-12,0.0,46.1795,-121.92661
1991-11-13,5.08,46.1795,-121.92661
1991-11-14,5.08,46.1795,-121.92661
1991-11-15,15.24,46.1795,-121.92661
1991-11-16,12.7,46.1795,-121.92661
1991-11-17,22.86,46.1795,-121.92661
1991-11-18,50.8,46.1795,-121.92661
1991-11-19,55.88,46.1795,-121.92661
1991-11-20,45.72,46.1795,-121.92661
1991-11-21,58.42,46.1795,-121.92661
1991-11-22,63.5,46.1795,-121.92661
1991-11-23,53.34,46.1795,-121.92661
1991-11-24,53.34,46.1795,-121.92661
1991-11-25,38.1,46.1795,-121.92661
1991-11-26,30.48,46.1795,-121.92661
1991-11-27,45.72,46.1795,-121.92661
1991-11-28,50.8,46.1795,-121.92661
1991-11-29,60.96,46.1795,-121.92661
1991-11-30,66.04,46.1795,-121.92661
1991-12-01,66.04,46.1795,-121.92661
1991-12-02,55.88,46.1795,-121.92661
1991-12-03,58.42,46.1795,-121.92661
1991-12-04,55.88,46.1795,-121.92661
1991-12-05,55.88,46.1795,-121.92661
1991-12-06,38.1,46.1795,-121.92661
1991-12-07,55.88,46.1795,-121.92661
1991-12-08,63.5,46.1795,-121.92661
1991-12-09,60.96,46.1795,-121.92661
1991-12-10,58.42,46.1795,-121.92661
1991-12-11,88.9,46.1795,-121.92661
1991-12-12,106.68,46.1795,-121.92661
1991-12-13,99.06,46.1795,-121.92661
1991-12-14,106.68,46.1795,-121.92661
1991-12-15,111.76,46.1795,-121.92661
1991-12-16,101.6,46.1795,-121.92661
1991-12-17,93.98,46.1795,-121.92661
1991-12-18,88.9,46.1795,-121.92661
1991-12-19,114.3,46.1795,-121.92661
1991-12-20,121.92,46.1795,-121.92661
1991-12-21,114.3,46.1795,-121.92661
1991-12-22,119.38,46.1795,-121.92661
1991-12-23,121.92,46.1795,-121.92661
1991-12-24,124.46,46.1795,-121.92661
1991-12-25,124.46,46.1795,-121.92661
1991-12-26,127.0,46.1795,-121.92661
1991-12-27,127.0,46.1795,-121.92661
1991-12-28,124.46,46.1795,-121.92661
1991-12-29,127.0,46.1795,-121.92661
1991-12-30,127.0,46.1795,-121.92661
1991-12-31,132.08,46.1795,-121.92661
1992-01-01,127.0,46.1795,-121.92661
1992-01-02,154.94,46.1795,-121.92661
1992-01-03,160.02,46.1795,-121.92661
1992-01-04,177.8,46.1795,-121.92661
1992-01-05,193.04,46.1795,-121.92661
1992-01-06,195.58,46.1795,-121.92661
1992-01-07,200.66,46.1795,-121.92661
1992-01-08,200.66,46.1795,-121.92661
1992-01-09,193.04,46.1795,-121.92661
1992-01-10,193.04,46.1795,-121.92661
1992-01-11,213.36,46.1795,-121.92661
1992-01-12,223.52,46.1795,-121.92661
1992-01-13,223.52,46.1795,-121.92661
1992-01-14,223.52,46.1795,-121.92661
1992-01-15,223.52,46.1795,-121.92661
1992-01-16,223.52,46.1795,-121.92661
1992-01-17,220.98,46.1795,-121.92661
1992-01-18,223.52,46.1795,-121.92661
1992-01-19,226.06,46.1795,-121.92661
1992-01-20,220.98,46.1795,-121.92661
1992-01-21,218.44,46.1795,-121.92661
1992-01-22,226.06,46.1795,-121.92661
1992-01-23,236.22,46.1795,-121.92661
1992-01-24,238.76,46.1795,-121.92661
1992-01-25,195.58,46.1795,-121.92661
1992-01-26,228.6,46.1795,-121.92661
1992-01-27,254.0,46.1795,-121.92661
1992-01-28,279.4,46.1795,-121.92661
1992-01-29,302.26,46.1795,-121.92661
1992-01-30,210.82,46.1795,-121.92661
1992-01-31,203.2,46.1795,-121.92661
1992-02-01,264.16,46.1795,-121.92661
1992-02-02,373.38,46.1795,-121.92661
1992-02-03,368.3,46.1795,-121.92661
1992-02-04,355.6,46.1795,-121.92661
1992-02-05,340.36,46.1795,-121.92661
1992-02-06,325.12,46.1795,-121.92661
1992-02-07,304.8,46.1795,-121.92661
1992-02-08,279.4,46.1795,-121.92661
1992-02-09,254.0,46.1795,-121.92661
1992-02-10,228.6,46.1795,-121.92661
1992-02-11,203.2,46.1795,-121.92661
1992-02-12,187.96,46.1795,-121.92661
1992-02-13,177.8,46.1795,-121.92661
1992-02-14,182.88,46.1795,-121.92661
1992-02-15,182.88,46.1795,-121.92661
1992-02-16,190.5,46.1795,-121.92661
1992-02-17,182.88,46.1795,-121.92661
1992-02-18,208.28,46.1795,-121.92661
1992-02-19,254.0,46.1795,-121.92661
1992-02-20,261.62,46.1795,-121.92661
1992-02-21,266.7,46.1795,-121.92661
1992-02-22,259.08,46.1795,-121.92661
1992-02-23,241.3,46.1795,-121.92661
1992-02-24,236.22,46.1795,-121.92661
1992-02-25,226.06,46.1795,-121.92661
1992-02-26,218.44,46.1795,-121.92661
1992-02-27,215.9,46.1795,-121.92661
1992-02-28,215.9,46.1795,-121.92661
1992-02-29,213.36,46.1795,-121.92661
1992-03-01,208.28,46.1795,-121.92661
1992-03-02,215.9,46.1795,-121.92661
1992-03-03,203.2,46.1795,-121.92661
1992-03-04,200.66,46.1795,-121.92661
1992-03-05,195.58,46.1795,-121.92661
1992-03-06,185.42,46.1795,-121.92661
1992-03-07,180.34,46.1795,-121.92661
1992-03-08,185.42,46.1795,-121.92661
1992-03-09,177.8,46.1795,-121.92661
1992-03-10,167.64,46.1795,-121.92661
1992-03-11,157.48,46.1795,-121.92661
1992-03-12,147.32,46.1795,-121.92661
1992-03-13,127.0,46.1795,-121.92661
1992-03-14,111.76,46.1795,-121.92661
1992-03-15,91.44,46.1795,-121.92661
1992-03-16,81.28,46.1795,-121.92661
1992-03-17,71.12,46.1795,-121.92661
1992-03-18,63.5,46.1795,-121.92661
1992-03-19,50.8,46.1795,-121.92661
1992-03-20,38.1,46.1795,-121.92661
1992-03-21,20.32,46.1795,-121.92661
1992-03-22,17.78,46.1795,-121.92661
1992-03-23,15.24,46.1795,-121.92661
1992-03-24,10.16,46.1795,-121.92661
1992-03-25,5.08,46.1795,-121.92661
1992-03-26,5.08,46.1795,-121.92661
1992-03-27,5.08,46.1795,-121.92661
1992-03-28,10.16,46.1795,-121.92661
1992-03-29,5.08,46.1795,-121.92661
1992-03-30,5.08,46.1795,-121.92661
1992-03-31,5.08,46.1795,-121.92661
1992-04-01,5.08,46.1795,-121.92661
1992-04-02,2.54,46.1795,-121.92661
1992-04-03,5.08,46.1795,-121.92661
1992-04-04,7.62,46.1795,-121.92661
1992-04-05,35.56,46.1795,-121.92661
1992-04-06,60.96,46.1795,-121.92661
1992-04-07,60.96,46.1795,-121.92661
1992-04-08,55.88,46.1795,-121.92661
1992-04-09,53.34,46.1795,-121.92661
1992-04-10,43.18,46.1795,-121.92661
1992-04-11,27.94,46.1795,-121.92661
1992-04-12,20.32,46.1795,-121.92661
1992-04-13,7.62,46.1795,-121.92661
