date,swe,latitude,longitude
1991-01-01,162.56,46.3575,-121.08095
1991-01-02,162.56,46.3575,-121.08095
1991-01-03,162.56,46.3575,-121.08095
1991-01-04,162.56,46.3575,-121.08095
1991-01-05,162.56,46.3575,-121.08095
1991-01-06,165.1,46.3575,-121.08095
1991-01-07,167.64,46.3575,-121.08095
1991-01-08,175.26,46.3575,-121.08095
1991-01-09,182.88,46.3575,-121.08095
1991-01-10,190.5,46.3575,-121.08095
1991-01-11,195.58,46.3575,-121.08095
1991-01-12,213.36,46.3575,-121.08095
1991-01-13,215.9,46.3575,-121.08095
1991-01-14,218.44,46.3575,-121.08095
1991-01-15,233.68,46.3575,-121.08095
1991-01-16,233.68,46.3575,-121.08095
1991-01-17,238.76,46.3575,-121.08095
1991-01-18,238.76,46.3575,-121.08095
1991-01-19,233.68,46.3575,-121.08095
1991-01-20,231.14,46.3575,-121.08095
1991-01-21,231.14,46.3575,-121.08095
1991-01-22,228.6,46.3575,-121.08095
1991-01-23,228.6,46.3575,-121.08095
1991-01-24,223.52,46.3575,-121.08095
1991-01-25,223.52,46.3575,-121.08095
1991-01-26,223.52,46.3575,-121.08095
1991-01-27,223.52,46.3575,-121.08095
1991-01-28,220.98,46.3575,-121.08095
1991-01-29,215.9,46.3575,-121.08095
1991-01-30,215.9,46.3575,-121.08095
1991-01-31,215.9,46.3575,-121.08095
1991-02-01,223.52,46.3575,-121.08095
1991-02-02,233.68,46.3575,-121.08095
1991-02-03,236.22,46.3575,-121.08095
1991-02-04,241.3,46.3575,-121.08095
1991-02-05,241.3,46.3575,-121.08095
1991-02-06,241.3,46.3575,-121.08095
1991-02-07,241.3,46.3575,-121.08095
1991-02-08,241.3,46.3575,-121.08095
1991-02-09,241.3,46.3575,-121.08095
1991-02-10,241.3,46.3575,-121.08095
1991-02-11,241.3,46.3575,-121.08095
1991-02-12,248.92,46.3575,-121.08095
1991-02-13,254.0,46.3575,-121.08095
1991-02-14,254.0,46.3575,-121.08095
1991-02-15,238.76,46.3575,-121.08095
1991-02-16,231.14,46.3575,-121.08095
1991-02-17,228.6,46.3575,-121.08095
1991-02-18,228.6,46.3575,-121.08095
1991-02-19,228.6,46.3575,-121.08095
1991-02-20,220.98,46.3575,-121.08095
1991-02-21,220.98,46.3575,-121.08095
1991-02-22,220.98,46.3575,-121.08095
1991-02-23,220.98,46.3575,-121.08095
1991-02-24,220.98,46.3575,-121.08095
1991-02-25,220.98,46.3575,-121.08095
1991-02-26,218.44,46.3575,-121.08095
1991-02-27,218.44,46.3575,-121.08095
1991-02-28,215.9,46.3575,-121.08095
1991-03-01,213.36,46.3575,-121.08095
1991-03-02,213.36,46.3575,-121.08095
1991-03-03,236.22,46.3575,-121.08095
1991-03-04,276.86,46.3575,-121.08095
1991-03-05,279.4,46.3575,-121.08095
1991-03-06,284.48,46.3575,-121.08095
1991-03-07,287.02,46.3575,-121.08095
1991-03-08,289.56,46.3575,-121.08095
1991-03-09,292.1,46.3575,-121.08095
1991-03-10,292.1,46.3575,-121.08095
1991-03-11,294.64,46.3575,-121.08095
1991-03-12,297.18,46.3575,-121.08095
1991-03-13,297.18,46.3575,-121.08095
1991-03-14,297.18,46.3575,-121.08095
1991-03-15,297.18,46.3575,-121.08095
1991-03-16,292.1,46.3575,-121.08095
1991-03-17,292.1,46.3575,-121.08095
1991-03-18,292.1,46.3575,-121.08095
1991-03-19,309.88,46.3575,-121.08095
1991-03-20,317.5,46.3575,-121.08095
1991-03-21,327.66,46.3575,-121.08095
1991-03-22,330.2,46.3575,-121.08095
1991-03-23,335.28,46.3575,-121.08095
1991-03-24,355.6,46.3575,-121.08095
1991-03-25,365.76,46.3575,-121.08095
1991-03-26,383.54,46.3575,-121.08095
1991-03-27,381.0,46.3575,-121.08095
1991-03-28,375.92,46.3575,-121.08095
1991-03-29,373.38,46.3575,-121.08095
1991-03-30,373.38,46.3575,-121.08095
1991-03-31,360.68,46.3575,-121.08095
1991-04-01,355.6,46.3575,-121.08095
1991-04-02,355.6,46.3575,-121.08095
1991-04-03,355.6,46.3575,-121.08095
1991-04-04,355.6,46.3575,-121.08095
1991-04-05,355.6,46.3575,-121.08095
1991-04-06,347.98,46.3575,-121.08095
1991-04-07,347.98,46.3575,-121.08095
1991-04-08,345.44,46.3575,-121.08095
1991-04-09,358.14,46.3575,-121.08095
1991-04-10,365.76,46.3575,-121.08095
1991-04-11,365.76,46.3575,-121.08095
1991-04-12,363.22,46.3575,-121.08095
1991-04-13,358.14,46.3575,-121.08095
1991-04-14,347.98,46.3575,-121.08095
1991-04-15,335.28,46.3575,-121.08095
1991-04-16,335.28,46.3575,-121.08095
1991-04-17,332.74,46.3575,-121.08095
1991-04-18,320.04,46.3575,-121.08095
1991-04-19,299.72,46.3575,-121.08095
1991-04-20,276.86,46.3575,-121.08095
1991-04-21,254.0,46.3575,-121.08095
1991-04-22,241.3,46.3575,-121.08095
1991-04-23,226.06,46.3575,-121.08095
1991-04-24,208.28,46.3575,-121.08095
1991-04-25,210.82,46.3575,-121.08095
1991-04-26,203.2,46.3575,-121.08095
1991-04-27,187.96,46.3575,-121.08095
1991-04-28,177.8,46.3575,-121.08095
1991-04-29,157.48,46.3575,-121.08095
1991-04-30,137.16,46.3575,-121.08095
1991-05-01,101.6,46.3575,-121.08095
1991-05-02,66.04,46.3575,-121.08095
1991-05-03,25.4,46.3575,-121.08095
1991-05-04,7.62,46.3575,-121.08095
1991-05-05,0.0,46.3575,-121.08095
1991-05-06,0.0,46.3575,-121.08095
1991-05-07,0.0,46.3575,-121.08095
1991-05-08,0.0,46.3575,-121.08095
1991-05-09,0.0,46.3575,-121.08095
1991-05-10,0.0,46.3575,-121.08095
1991-05-11,0.0,46.3575,-121.08095
1991-05-12,0.0,46.3575,-121.08095
1991-05-13,0.0,46.3575,-121.08095
1991-05-14,0.0,46.3575,-121.08095
1991-05-15,0.0,46.3575,-121.08095
1991-05-16,0.0,46.3575,-121.08095
1991-05-17,0.0,46.3575,-121.08095
1991-05-18,0.0,46.3575,-121.08095
1991-05-19,0.0,46.3575,-121.08095
1991-05-20,0.0,46.3575,-121.08095
1991-05-21,0.0,46.3575,-121.08095
1991-05-22,0.0,46.3575,-121.08095
1991-05-23,0.0,46.3575,-121.08095
1991-05-24,0.0,46.3575,-121.08095
1991-05-25,0.0,46.3575,-121.08095
1991-05-26,0.0,46.3575,-121.08095
1991-05-27,0.0,46.3575,-121.08095
1991-05-28,0.0,46.3575,-121.08095
1991-05-29,0.0,46.3575,-121.08095
1991-05-30,0.0,46.3575,-121.08095
1991-05-31,0.0,46.3575,-121.08095
1991-06-01,0.0,46.3575,-121.08095
1991-06-02,0.0,46.3575,-121.08095
1991-06-03,0.0,46.3575,-121.08095
1991-06-04,0.0,46.3575,-121.08095
1991-06-05,0.0,46.3575,-121.08095
1991-06-06,0.0,46.3575,-121.08095
1991-06-07,0.0,46.3575,-121.08095
1991-06-08,0.0,46.3575,-121.08095
1991-06-09,0.0,46.3575,-121.08095
1991-06-10,0.0,46.3575,-121.08095
1991-06-11,0.0,46.3575,-121.08095
1991-06-12,0.0,46.3575,-121.08095
1991-06-13,0.0,46.3575,-121.08095
1991-06-14,0.0,46.3575,-121.08095
1991-06-15,0.0,46.3575,-121.08095
1991-06-16,0.0,46.3575,-121.08095
1991-06-17,0.0,46.3575,-121.08095
1991-06-18,0.0,46.3575,-121.08095
1991-06-19,0.0,46.3575,-121.08095
1991-06-20,0.0,46.3575,-121.08095
1991-06-21,0.0,46.3575,-121.08095
1991-06-22,0.0,46.3575,-121.08095
1991-06-23,0.0,46.3575,-121.08095
1991-06-24,0.0,46.3575,-121.08095
1991-06-25,0.0,46.3575,-121.08095
1991-06-26,0.0,46.3575,-121.08095
1991-06-27,0.0,46.3575,-121.08095
1991-06-28,0.0,46.3575,-121.08095
1991-06-29,0.0,46.3575,-121.08095
1991-06-30,0.0,46.3575,-121.08095
1991-07-01,0.0,46.3575,-121.08095
1991-07-02,0.0,46.3575,-121.08095
1991-07-03,0.0,46.3575,-121.08095
1991-07-04,0.0,46.3575,-121.08095
1991-07-05,0.0,46.3575,-121.08095
1991-07-06,0.0,46.3575,-121.08095
1991-07-07,0.0,46.3575,-121.08095
1991-07-08,0.0,46.3575,-121.08095
1991-07-09,0.0,46.3575,-121.08095
1991-07-10,0.0,46.3575,-121.08095
1991-07-11,0.0,46.3575,-121.08095
1991-07-12,0.0,46.3575,-121.08095
1991-07-13,0.0,46.3575,-121.08095
1991-07-14,0.0,46.3575,-121.08095
1991-07-15,0.0,46.3575,-121.08095
1991-07-16,0.0,46.3575,-121.08095
1991-07-17,0.0,46.3575,-121.08095
1991-07-18,0.0,46.3575,-121.08095
1991-07-19,0.0,46.3575,-121.08095
1991-07-20,0.0,46.3575,-121.08095
1991-07-21,0.0,46.3575,-121.08095
1991-07-22,0.0,46.3575,-121.08095
1991-07-23,0.0,46.3575,-121.08095
1991-07-24,0.0,46.3575,-121.08095
1991-07-25,0.0,46.3575,-121.08095
1991-07-26,0.0,46.3575,-121.08095
1991-07-27,0.0,46.3575,-121.08095
1991-07-28,0.0,46.3575,-121.08095
1991-07-29,0.0,46.3575,-121.08095
1991-07-30,0.0,46.3575,-121.08095
1991-07-31,0.0,46.3575,-121.08095
1991-08-01,0.0,46.3575,-121.08095
1991-08-02,0.0,46.3575,-121.08095
1991-08-03,0.0,46.3575,-121.08095
1991-08-04,0.0,46.3575,-121.08095
1991-08-05,0.0,46.3575,-121.08095
1991-08-06,0.0,46.3575,-121.08095
1991-08-07,0.0,46.3575,-121.08095
1991-08-08,0.0,46.3575,-121.08095
1991-08-09,0.0,46.3575,-121.08095
1991-08-10,0.0,46.3575,-121.08095
1991-08-11,0.0,46.3575,-121.08095
1991-08-12,0.0,46.3575,-121.08095
1991-08-13,0.0,46.3575,-121.08095
1991-08-14,0.0,46.3575,-121.08095
1991-08-15,0.0,46.3575,-121.08095
1991-08-16,0.0,46.3575,-121.08095
1991-08-17,0.0,46.3575,-121.08095
1991-08-18,0.0,46.3575,-121.08095
1991-08-19,0.0,46.3575,-121.08095
1991-08-20,0.0,46.3575,-121.08095
1991-08-21,0.0,46.3575,-121.08095
1991-08-22,0.0,46.3575,-121.08095
1991-08-23,0.0,46.3575,-121.08095
1991-08-24,0.0,46.3575,-121.08095
1991-08-25,0.0,46.3575,-121.08095
1991-08-26,0.0,46.3575,-121.08095
1991-08-27,0.0,46.3575,-121.08095
1991-08-28,0.0,46.3575,-121.08095
1991-08-29,0.0,46.3575,-121.08095
1991-08-30,0.0,46.3575,-121.08095
1991-08-31,0.0,46.3575,-121.08095
1991-09-01,0.0,46.3575,-121.08095
1991-09-02,0.0,46.3575,-121.08095
1991-09-03,0.0,46.3575,-121.08095
1991-09-04,0.0,46.3575,-121.08095
1991-09-05,0.0,46.3575,-121.08095
1991-09-06,0.0,46.3575,-121.08095
1991-09-07,0.0,46.3575,-121.08095
1991-09-08,0.0,46.3575,-121.08095
1991-09-09,0.0,46.3575,-121.08095
1991-09-10,0.0,46.3575,-121.08095
1991-09-11,0.0,46.3575,-121.08095
1991-09-12,0.0,46.3575,-121.08095
1991-09-13,0.0,46.3575,-121.08095
1991-09-14,0.0,46.3575,-121.08095
1991-09-15,0.0,46.3575,-121.08095
1991-09-16,0.0,46.3575,-121.08095
1991-09-17,0.0,46.3575,-121.08095
1991-09-18,0.0,46.3575,-121.08095
1991-09-19,0.0,46.3575,-121.08095
1991-09-20,0.0,46.3575,-121.08095
1991-09-21,0.0,46.3575,-121.08095
1991-09-22,0.0,46.3575,-121.08095
1991-09-23,0.0,46.3575,-121.08095
1991-09-24,0.0,46.3575,-121.08095
1991-09-25,0.0,46.3575,-121.08095
1991-09-26,0.0,46.3575,-121.08095
1991-09-27,0.0,46.3575,-121.08095
1991-09-28,0.0,46.3575,-121.08095
1991-09-29,0.0,46.3575,-121.08095
1991-09-30,0.0,46.3575,-121.08095
1991-10-01,0.0,46.3575,-121.08095
1991-10-02,0.0,46.3575,-121.08095
1991-10-03,0.0,46.3575,-121.08095
1991-10-04,0.0,46.3575,-121.08095
1991-10-05,0.0,46.3575,-121.08095
1991-10-06,0.0,46.3575,-121.08095
1991-10-07,0.0,46.3575,-121.08095
1991-10-08,0.0,46.3575,-121.08095
1991-10-09,0.0,46.3575,-121.08095
1991-10-10,0.0,46.3575,-121.08095
1991-10-11,0.0,46.3575,-121.08095
1991-10-12,0.0,46.3575,-121.08095
1991-10-13,0.0,46.3575,-121.08095
1991-10-14,0.0,46.3575,-121.08095
1991-10-15,0.0,46.3575,-121.08095
1991-10-16,0.0,46.3575,-121.08095
1991-10-17,0.0,46.3575,-121.08095
1991-10-18,0.0,46.3575,-121.08095
1991-10-19,0.0,46.3575,-121.08095
1991-10-20,0.0,46.3575,-121.08095
1991-10-21,0.0,46.3575,-121.08095
1991-10-22,0.0,46.3575,-121.08095
1991-10-23,7.62,46.3575,-121.08095
1991-10-24,7.62,46.3575,-121.08095
1991-10-25,15.24,46.3575,-121.08095
1991-10-26,25.4,46.3575,-121.08095
1991-10-27,33.02,46.3575,-121.08095
1991-10-28,33.02,46.3575,-121.08095
1991-10-29,35.56,46.3575,-121.08095
1991-10-30,35.56,46.3575,-121.08095
1991-10-31,38.1,46.3575,-121.08095
1991-11-01,38.1,46.3575,-121.08095
1991-11-02,38.1,46.3575,-121.08095
1991-11-03,40.64,46.3575,-121.08095
1991-11-04,43.18,46.3575,-121.08095
1991-11-05,35.56,46.3575,-121.08095
1991-11-06,20.32,46.3575,-121.08095
1991-11-07,22.86,46.3575,-121.08095
1991-11-08,20.32,46.3575,-121.08095
1991-11-09,12.7,46.3575,-121.08095
1991-11-10,15.24,46.3575,-121.08095
1991-11-11,15.24,46.3575,-121.08095
1991-11-12,17.78,46.3575,-121.08095
1991-11-13,15.24,46.3575,-121.08095
1991-11-14,15.24,46.3575,-121.08095
1991-11-15,10.16,46.3575,-121.08095
1991-11-16,2.54,46.3575,-121.08095
1991-11-17,20.32,46.3575,-121.08095
1991-11-18,38.1,46.3575,-121.08095
1991-11-19,43.18,46.3575,-121.08095
1991-11-20,53.34,46.3575,-121.08095
1991-11-21,60.96,46.3575,-121.08095
1991-11-22,60.96,46.3575,-121.08095
1991-11-23,60.96,46.3575,-121.08095
1991-11-24,68.58,46.3575,-121.08095
1991-11-25,66.04,46.3575,-121.08095
1991-11-26,66.04,46.3575,-121.08095
1991-11-27,83.82,46.3575,-121.08095
1991-11-28,83.82,46.3575,-121.08095
1991-11-29,88.9,46.3575,-121.08095
1991-11-30,88.9,46.3575,-121.08095
1991-12-01,91.44,46.3575,-121.08095
1991-12-02,93.98,46.3575,-121.08095
1991-12-03,93.98,46.3575,-121.08095
1991-12-04,96.52,46.3575,-121.08095
1991-12-05,96.52,46.3575,-121.08095
1991-12-06,93.98,46.3575,-121.08095
1991-12-07,104.14,46.3575,-121.08095
1991-12-08,106.68,46.3575,-121.08095
1991-12-09,111.76,46.3575,-121.08095
1991-12-10,111.76,46.3575,-121.08095
1991-12-11,116.84,46.3575,-121.08095
1991-12-12,116.84,46.3575,-121.08095
1991-12-13,132.08,46.3575,-121.08095
1991-12-14,134.62,46.3575,-121.08095
1991-12-15,134.62,46.3575,-121.08095
1991-12-16,134.62,46.3575,-121.08095
1991-12-17,137.16,46.3575,-121.08095
1991-12-18,137.16,46.3575,-121.08095
1991-12-19,144.78,46.3575,-121.08095
1991-12-20,144.78,46.3575,-121.08095
1991-12-21,144.78,46.3575,-121.08095
1991-12-22,147.32,46.3575,-121.08095
1991-12-23,149.86,46.3575,-121.08095
1991-12-24,149.86,46.3575,-121.08095
1991-12-25,149.86,46.3575,-121.08095
1991-12-26,149.86,46.3575,-121.08095
1991-12-27,149.86,46.3575,-121.08095
1991-12-28,149.86,46.3575,-121.08095
1991-12-29,149.86,46.3575,-121.08095
1991-12-30,154.94,46.3575,-121.08095
1991-12-31,154.94,46.3575,-121.08095
1992-01-01,154.94,46.3575,-121.08095
1992-01-02,157.48,46.3575,-121.08095
1992-01-03,157.48,46.3575,-121.08095
1992-01-04,162.56,46.3575,-121.08095
1992-01-05,162.56,46.3575,-121.08095
1992-01-06,167.64,46.3575,-121.08095
1992-01-07,167.64,46.3575,-121.08095
1992-01-08,167.64,46.3575,-121.08095
