date,swe,latitude,longitude
1991-01-01,177.8,40.80572,-105.77018
1991-01-02,177.8,40.80572,-105.77018
1991-01-03,177.8,40.80572,-105.77018
1991-01-04,177.8,40.80572,-105.77018
1991-01-05,177.8,40.80572,-105.77018
1991-01-06,177.8,40.80572,-105.77018
1991-01-07,177.8,40.80572,-105.77018
1991-01-08,177.8,40.80572,-105.77018
1991-01-09,182.88,40.80572,-105.77018
1991-01-10,182.88,40.80572,-105.77018
1991-01-11,182.88,40.80572,-105.77018
1991-01-12,182.88,40.80572,-105.77018
1991-01-13,185.42,40.80572,-105.77018
1991-01-14,185.42,40.80572,-105.77018
1991-01-15,187.96,40.80572,-105.77018
1991-01-16,200.66,40.80572,-105.77018
1991-01-17,205.74,40.80572,-105.77018
1991-01-18,205.74,40.80572,-105.77018
1991-01-19,208.28,40.80572,-105.77018
1991-01-20,210.82,40.80572,-105.77018
1991-01-21,213.36,40.80572,-105.77018
1991-01-22,215.9,40.80572,-105.77018
1991-01-23,215.9,40.80572,-105.77018
1991-01-24,218.44,40.80572,-105.77018
1991-01-25,220.98,40.80572,-105.77018
1991-01-26,223.52,40.80572,-105.77018
1991-01-27,226.06,40.80572,-105.77018
1991-01-28,228.6,40.80572,-105.77018
1991-01-29,228.6,40.80572,-105.77018
1991-01-30,231.14,40.80572,-105.77018
1991-01-31,231.14,40.80572,-105.77018
1991-02-01,231.14,40.80572,-105.77018
1991-02-02,231.14,40.80572,-105.77018
1991-02-03,231.14,40.80572,-105.77018
1991-02-04,231.14,40.80572,-105.77018
1991-02-05,231.14,40.80572,-105.77018
1991-02-06,231.14,40.80572,-105.77018
1991-02-07,231.14,40.80572,-105.77018
1991-02-08,231.14,40.80572,-105.77018
1991-02-09,231.14,40.80572,-105.77018
1991-02-10,231.14,40.80572,-105.77018
1991-02-11,231.14,40.80572,-105.77018
1991-02-12,231.14,40.80572,-105.77018
1991-02-13,236.22,40.80572,-105.77018
1991-02-14,236.22,40.80572,-105.77018
1991-02-15,243.84,40.80572,-105.77018
1991-02-16,243.84,40.80572,-105.77018
1991-02-17,246.38,40.80572,-105.77018
1991-02-18,254.0,40.80572,-105.77018
1991-02-19,264.16,40.80572,-105.77018
1991-02-20,264.16,40.80572,-105.77018
1991-02-21,266.7,40.80572,-105.77018
1991-02-22,266.7,40.80572,-105.77018
1991-02-23,266.7,40.80572,-105.77018
1991-02-24,266.7,40.80572,-105.77018
1991-02-25,269.24,40.80572,-105.77018
1991-02-26,269.24,40.80572,-105.77018
1991-02-27,271.78,40.80572,-105.77018
1991-02-28,271.78,40.80572,-105.77018
1991-03-01,271.78,40.80572,-105.77018
1991-03-02,274.32,40.80572,-105.77018
1991-03-03,279.4,40.80572,-105.77018
1991-03-04,279.4,40.80572,-105.77018
1991-03-05,287.02,40.80572,-105.77018
1991-03-06,309.88,40.80572,-105.77018
1991-03-07,314.96,40.80572,-105.77018
1991-03-08,314.96,40.80572,-105.77018
1991-03-09,317.5,40.80572,-105.77018
1991-03-10,320.04,40.80572,-105.77018
1991-03-11,322.58,40.80572,-105.77018
1991-03-12,325.12,40.80572,-105.77018
1991-03-13,325.12,40.80572,-105.77018
1991-03-14,327.66,40.80572,-105.77018
1991-03-15,327.66,40.80572,-105.77018
1991-03-16,330.2,40.80572,-105.77018
1991-03-17,332.74,40.80572,-105.77018
1991-03-18,335.28,40.80572,-105.77018
1991-03-19,335.28,40.80572,-105.77018
1991-03-20,340.36,40.80572,-105.77018
1991-03-21,340.36,40.80572,-105.77018
1991-03-22,347.98,40.80572,-105.77018
1991-03-23,350.52,40.80572,-105.77018
1991-03-24,350.52,40.80572,-105.77018
1991-03-25,350.52,40.80572,-105.77018
1991-03-26,350.52,40.80572,-105.77018
1991-03-27,365.76,40.80572,-105.77018
1991-03-28,368.3,40.80572,-105.77018
1991-03-29,370.84,40.80572,-105.77018
1991-03-30,375.92,40.80572,-105.77018
1991-03-31,378.46,40.80572,-105.77018
1991-04-01,378.46,40.80572,-105.77018
1991-04-02,378.46,40.80572,-105.77018
1991-04-03,378.46,40.80572,-105.77018
1991-04-04,381.0,40.80572,-105.77018
1991-04-05,381.0,40.80572,-105.77018
1991-04-06,381.0,40.80572,-105.77018
1991-04-07,381.0,40.80572,-105.77018
1991-04-08,383.54,40.80572,-105.77018
1991-04-09,386.08,40.80572,-105.77018
1991-04-10,388.62,40.80572,-105.77018
1991-04-11,396.24,40.80572,-105.77018
1991-04-12,401.32,40.80572,-105.77018
1991-04-13,411.48,40.80572,-105.77018
1991-04-14,416.56,40.80572,-105.77018
1991-04-15,424.18,40.80572,-105.77018
1991-04-16,424.18,40.80572,-105.77018
1991-04-17,424.18,40.80572,-105.77018
1991-04-18,424.18,40.80572,-105.77018
1991-04-19,426.72,40.80572,-105.77018
1991-04-20,426.72,40.80572,-105.77018
1991-04-21,426.72,40.80572,-105.77018
1991-04-22,439.42,40.80572,-105.77018
1991-04-23,439.42,40.80572,-105.77018
1991-04-24,441.96,40.80572,-105.77018
1991-04-25,441.96,40.80572,-105.77018
1991-04-26,447.04,40.80572,-105.77018
1991-04-27,459.74,40.80572,-105.77018
1991-04-28,462.28,40.80572,-105.77018
1991-04-29,469.9,40.80572,-105.77018
1991-04-30,477.52,40.80572,-105.77018
1991-05-01,480.06,40.80572,-105.77018
1991-05-02,474.98,40.80572,-105.77018
